dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
HouseTwenty,FCNN,0.7875,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
HouseTwenty,FCNN,0.75625,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
HouseTwenty,FCNN,0.7625,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
HouseTwenty,FCNN,0.76875,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
HouseTwenty,FCNN,0.73125,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
HouseTwenty,FCNN,0.6875,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
HouseTwenty,FCNN,0.59375,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
HouseTwenty,FCNN,0.6375,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
HouseTwenty,FCNN,0.70625,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
HouseTwenty,FCNN,0.63125,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
HouseTwenty,FCNN,0.73125,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
HouseTwenty,FCNN,0.70625,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
HouseTwenty,FCNN,0.6875,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
HouseTwenty,FCNN,0.75625,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
HouseTwenty,FCNN,0.75625,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
HouseTwenty,FCNN,0.6,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
HouseTwenty,FCNN,0.65625,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
HouseTwenty,FCNN,0.7,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
HouseTwenty,FCNN,0.6,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
HouseTwenty,FCNN,0.69375,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
HouseTwenty,FCNN,0.76875,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
HouseTwenty,FCNN,0.71875,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
HouseTwenty,FCNN,0.70625,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
HouseTwenty,FCNN,0.73125,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
HouseTwenty,FCNN,0.7625,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
HouseTwenty,FCNN,0.7125,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
HouseTwenty,FCNN,0.63125,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
HouseTwenty,FCNN,0.61875,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
HouseTwenty,FCNN,0.71875,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
HouseTwenty,FCNN,0.6625,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
HouseTwenty,FCNN,0.81875,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
