dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
EigenWorms,FCNN,0.8769230723381043,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
EigenWorms,FCNN,0.8692307591438293,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
EigenWorms,FCNN,0.9038461446762085,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
EigenWorms,FCNN,0.857692289352417,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
EigenWorms,FCNN,0.907692301273346,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
EigenWorms,FCNN,0.857692301273346,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
EigenWorms,FCNN,0.7846153736114502,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
EigenWorms,FCNN,0.8423076868057251,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
EigenWorms,FCNN,0.8076923012733459,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
EigenWorms,FCNN,0.8230769276618958,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
EigenWorms,FCNN,0.8846153855323792,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
EigenWorms,FCNN,0.9192307591438293,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
EigenWorms,FCNN,0.8884615421295166,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
EigenWorms,FCNN,0.8807692170143128,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
EigenWorms,FCNN,0.9423076868057251,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
