dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
Beef,FCNN,0.9166666746139527,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Beef,FCNN,0.8666666626930237,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Beef,FCNN,0.9333333492279052,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Beef,FCNN,0.8,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Beef,FCNN,0.9,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Beef,FCNN,0.3166666656732559,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Beef,FCNN,0.33333333730697634,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Beef,FCNN,0.40000000447034834,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Beef,FCNN,0.4166666716337204,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Beef,FCNN,0.3166666626930237,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Beef,FCNN,0.4333333283662796,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Beef,FCNN,0.41666666269302366,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Beef,FCNN,0.3000000029802322,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Beef,FCNN,0.28333333432674407,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Beef,FCNN,0.41666666269302366,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Beef,FCNN,0.2,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Beef,FCNN,0.28333333134651184,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Beef,FCNN,0.2333333373069763,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Beef,FCNN,0.3,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Beef,FCNN,0.2499999985098839,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Beef,FCNN,0.6,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
Beef,FCNN,0.2666666701436043,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
Beef,FCNN,0.2833333358168602,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
Beef,FCNN,0.36666666269302367,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
Beef,FCNN,0.3166666716337204,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
Beef,FCNN,0.3666666716337204,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
Beef,FCNN,0.35,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
Beef,FCNN,0.2,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
Beef,FCNN,0.21666667610406876,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
Beef,FCNN,0.28333333879709244,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
Beef,FCNN,0.7666666686534882,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
Beef,FCNN,0.8833333373069763,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
Beef,FCNN,0.5833333313465119,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
Beef,FCNN,0.800000011920929,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
Beef,FCNN,0.7166666626930237,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
Beef,FCNN,0.5333333313465118,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
Beef,FCNN,0.3666666656732559,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
Beef,FCNN,0.4333333432674408,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
Beef,FCNN,0.48333334028720853,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
Beef,FCNN,0.5166666686534882,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
Beef,FCNN,0.8166666746139526,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
Beef,FCNN,0.7833333373069763,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
Beef,FCNN,0.8,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
Beef,FCNN,0.8166666746139526,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
Beef,FCNN,0.8666666626930237,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
Beef,FCNN,0.2166666716337204,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
Beef,FCNN,0.21666666865348816,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
Beef,FCNN,0.2500000029802322,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
Beef,FCNN,0.2833333373069763,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
Beef,FCNN,0.25000000596046446,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
Beef,FCNN,0.7833333313465118,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
Beef,FCNN,0.7833333373069763,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
Beef,FCNN,0.9,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
Beef,FCNN,0.8833333373069763,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
Beef,FCNN,0.7666666746139527,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
Beef,FCNN,0.3166666716337204,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
Beef,FCNN,0.20000000149011612,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
Beef,FCNN,0.2500000029802322,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
Beef,FCNN,0.25000000596046446,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
Beef,FCNN,0.3500000089406967,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
Beef,FCNN,0.7166666626930237,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
Beef,FCNN,0.5666666686534881,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
Beef,FCNN,0.7666666626930236,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
Beef,FCNN,0.6833333313465119,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
Beef,FCNN,0.6166666626930237,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
Beef,FCNN,0.7166666626930237,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
Beef,FCNN,0.4833333373069763,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
Beef,FCNN,0.5999999880790711,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
Beef,FCNN,0.6333333373069763,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
Beef,FCNN,0.6166666686534882,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
Beef,FCNN,0.7333333492279053,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
Beef,FCNN,0.85,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
Beef,FCNN,0.7833333373069763,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
Beef,FCNN,0.7833333253860474,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
Beef,FCNN,0.7333333253860473,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
Beef,FCNN,0.6333333432674408,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
Beef,FCNN,0.7166666626930237,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
Beef,FCNN,0.5999999940395355,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
Beef,FCNN,0.6833333253860474,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
Beef,FCNN,0.75,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
Beef,FCNN,0.8166666626930237,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
