dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
CinCECGTorso,FCNN,0.9845901727676392,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CinCECGTorso,FCNN,0.9704918026924133,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CinCECGTorso,FCNN,0.971639347076416,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CinCECGTorso,FCNN,0.9842622756958008,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CinCECGTorso,FCNN,0.9721311330795288,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CinCECGTorso,FCNN,0.9319672226905823,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CinCECGTorso,FCNN,0.9583606481552124,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CinCECGTorso,FCNN,0.960819673538208,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CinCECGTorso,FCNN,0.9418032884597778,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CinCECGTorso,FCNN,0.9650819778442383,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CinCECGTorso,FCNN,0.9773770451545716,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CinCECGTorso,FCNN,0.9759016394615173,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CinCECGTorso,FCNN,0.9783606648445129,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CinCECGTorso,FCNN,0.9809836149215698,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CinCECGTorso,FCNN,0.9695081949234009,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CinCECGTorso,FCNN,0.9652459144592285,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CinCECGTorso,FCNN,0.8322950720787048,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CinCECGTorso,FCNN,0.9375409841537475,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CinCECGTorso,FCNN,0.9278688549995422,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CinCECGTorso,FCNN,0.9100000023841858,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CinCECGTorso,FCNN,0.9072131156921387,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CinCECGTorso,FCNN,0.9485245943069458,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CinCECGTorso,FCNN,0.9437704920768738,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CinCECGTorso,FCNN,0.924918019771576,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CinCECGTorso,FCNN,0.9573770523071289,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CinCECGTorso,FCNN,0.9818032741546631,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CinCECGTorso,FCNN,0.9606557488441467,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CinCECGTorso,FCNN,0.973606550693512,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CinCECGTorso,FCNN,0.9780327796936035,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CinCECGTorso,FCNN,0.962786877155304,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CinCECGTorso,FCNN,0.9801639199256897,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
CinCECGTorso,FCNN,0.9813114762306213,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
CinCECGTorso,FCNN,0.9819672107696533,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
CinCECGTorso,FCNN,0.9698360562324524,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
CinCECGTorso,FCNN,0.9803278684616089,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
CinCECGTorso,FCNN,0.9872131228446961,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
CinCECGTorso,FCNN,0.9795081853866577,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
CinCECGTorso,FCNN,0.9732786893844605,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
CinCECGTorso,FCNN,0.9875409841537476,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
CinCECGTorso,FCNN,0.9726229548454285,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
CinCECGTorso,FCNN,0.9891803383827209,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
CinCECGTorso,FCNN,0.9816393375396728,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
CinCECGTorso,FCNN,0.9863934397697449,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
CinCECGTorso,FCNN,0.9893442630767822,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
CinCECGTorso,FCNN,0.9801639437675476,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
CinCECGTorso,FCNN,0.8899999976158142,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
CinCECGTorso,FCNN,0.894590163230896,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
CinCECGTorso,FCNN,0.9460655689239502,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
CinCECGTorso,FCNN,0.9700000047683716,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
CinCECGTorso,FCNN,0.8308196783065795,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
CinCECGTorso,FCNN,0.9663934469223022,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
