dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
Adiac,FCNN,0.6636942625045776,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Adiac,FCNN,0.6764331221580505,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Adiac,FCNN,0.6343949198722839,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Adiac,FCNN,0.6700636863708496,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Adiac,FCNN,0.6853503227233887,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
Adiac,FCNN,0.2980891764163971,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Adiac,FCNN,0.4458598613739014,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Adiac,FCNN,0.46114649474620817,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Adiac,FCNN,0.5337579607963562,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Adiac,FCNN,0.5159235656261444,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
Adiac,FCNN,0.6662420392036438,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Adiac,FCNN,0.7057324886322022,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Adiac,FCNN,0.7197452306747436,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Adiac,FCNN,0.6980891823768616,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Adiac,FCNN,0.6611464977264404,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
Adiac,FCNN,0.4254777133464813,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Adiac,FCNN,0.44840764403343203,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Adiac,FCNN,0.4331210196018219,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
Adiac,FCNN,0.3248407632112503,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
