dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
BinaryHeartbeat,FCNN,0.685365867614746,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.69756098985672,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.6634146451950074,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.6756097555160523,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.6707317113876343,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.5048780560493469,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
BinaryHeartbeat,FCNN,0.5780487835407258,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
BinaryHeartbeat,FCNN,0.44390243887901304,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
BinaryHeartbeat,FCNN,0.5536585509777069,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
BinaryHeartbeat,FCNN,0.48292683362960814,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073225975037,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
BinaryHeartbeat,FCNN,0.7365853786468506,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
BinaryHeartbeat,FCNN,0.7195122122764588,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073345184326,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
BinaryHeartbeat,FCNN,0.7341463446617127,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073225975037,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
BinaryHeartbeat,FCNN,0.7146341562271118,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
BinaryHeartbeat,FCNN,0.6317073345184326,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
BinaryHeartbeat,FCNN,0.6390243887901306,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
BinaryHeartbeat,FCNN,0.5804878056049347,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
BinaryHeartbeat,FCNN,0.7439024448394775,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7219512224197387,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7121951341629028,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073345184326,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.704878056049347,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.602439033985138,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
BinaryHeartbeat,FCNN,0.7268292665481567,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
BinaryHeartbeat,FCNN,0.5317073285579681,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
BinaryHeartbeat,FCNN,0.6731707394123078,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073225975037,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
BinaryHeartbeat,FCNN,0.6585365891456604,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
BinaryHeartbeat,FCNN,0.604878056049347,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
BinaryHeartbeat,FCNN,0.6195122003555298,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
BinaryHeartbeat,FCNN,0.6341463446617126,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
BinaryHeartbeat,FCNN,0.6097561001777649,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
BinaryHeartbeat,FCNN,0.7268292665481567,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
BinaryHeartbeat,FCNN,0.7414634227752686,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
BinaryHeartbeat,FCNN,0.7097561001777649,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
BinaryHeartbeat,FCNN,0.7195122003555298,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
BinaryHeartbeat,FCNN,0.7268292784690857,relu,0.5511423928914,92.0,3.56194596e-05,3,0.0030315754747,,,,,,,,
BinaryHeartbeat,FCNN,0.7097561001777649,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
BinaryHeartbeat,FCNN,0.7341463446617127,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
BinaryHeartbeat,FCNN,0.695121967792511,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
BinaryHeartbeat,FCNN,0.685365867614746,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
BinaryHeartbeat,FCNN,0.697560977935791,gelu,0.1321503402253,105.0,9.18214799e-05,4,0.0006132819977,,,,,,,,
BinaryHeartbeat,FCNN,0.6341463446617126,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
BinaryHeartbeat,FCNN,0.6439024448394776,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
BinaryHeartbeat,FCNN,0.6512195289134979,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
BinaryHeartbeat,FCNN,0.697560977935791,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
BinaryHeartbeat,FCNN,0.7243902683258057,tanh,0.5158026504679,80.0,1.54230528e-05,4,0.007542302998,,,,,,,,
BinaryHeartbeat,FCNN,0.6853658556938171,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.704878056049347,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.6780487895011902,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.6463414669036865,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.704878056049347,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7365853786468506,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073345184326,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7243902683258057,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7195122122764588,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7219512343406678,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7170731782913208,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BinaryHeartbeat,FCNN,0.7268292784690857,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BinaryHeartbeat,FCNN,0.7317073225975037,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BinaryHeartbeat,FCNN,0.7121951341629028,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BinaryHeartbeat,FCNN,0.7268292665481567,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BinaryHeartbeat,FCNN,0.7024390220642089,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BinaryHeartbeat,FCNN,0.7121951222419739,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BinaryHeartbeat,FCNN,0.6926829218864441,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BinaryHeartbeat,FCNN,0.7219512104988098,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BinaryHeartbeat,FCNN,0.7243902444839477,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BinaryHeartbeat,FCNN,0.7024390220642089,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7292683005332947,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7097561120986938,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.6560975670814514,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7170731782913208,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BinaryHeartbeat,FCNN,0.7121951103210449,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
BinaryHeartbeat,FCNN,0.7170731782913208,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
