dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
BeetleFly,FCNN,0.825,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BeetleFly,FCNN,0.85,gelu,0.2832765322529,28.0,0.0002283784877,1,1.65950009e-05,,,,,,,,
BeetleFly,FCNN,0.525,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BeetleFly,FCNN,0.5,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BeetleFly,FCNN,0.45,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BeetleFly,FCNN,0.55,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BeetleFly,FCNN,0.65,tanh,0.5418824269471,53.0,3.31280424e-05,4,1.88153436e-05,,,,,,,,
BeetleFly,FCNN,0.875,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BeetleFly,FCNN,0.725,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BeetleFly,FCNN,0.8,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
BeetleFly,FCNN,0.8,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BeetleFly,FCNN,0.625,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BeetleFly,FCNN,0.7,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
BeetleFly,FCNN,0.875,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BeetleFly,FCNN,0.675,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
BeetleFly,FCNN,0.85,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
BeetleFly,FCNN,0.8,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
BeetleFly,FCNN,0.75,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
BeetleFly,FCNN,0.9,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
BeetleFly,FCNN,0.825,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
BeetleFly,FCNN,0.725,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
BeetleFly,FCNN,0.825,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
BeetleFly,FCNN,0.6,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
BeetleFly,FCNN,0.65,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
BeetleFly,FCNN,0.625,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
BeetleFly,FCNN,0.8,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
BeetleFly,FCNN,0.7,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
BeetleFly,FCNN,0.65,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
BeetleFly,FCNN,0.8,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
BeetleFly,FCNN,0.9,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
BeetleFly,FCNN,0.725,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
BeetleFly,FCNN,0.675,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
BeetleFly,FCNN,0.925,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
BeetleFly,FCNN,0.95,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
BeetleFly,FCNN,0.825,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
BeetleFly,FCNN,0.7,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
BeetleFly,FCNN,0.7,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
BeetleFly,FCNN,0.675,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
BeetleFly,FCNN,0.775,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
BeetleFly,FCNN,0.85,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
BeetleFly,FCNN,0.5,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
BeetleFly,FCNN,0.6,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
BeetleFly,FCNN,0.5,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
BeetleFly,FCNN,0.7,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
