dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.5897224995807,84.0,0.0002998338024,2,0.0003724138885,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.139269492333,19.0,0.0007898021665,3,0.0096102073728,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
FaultDetectionB,FCNN,0.9757575750350952,tanh,0.4507764162907,122.0,0.000180558342,2,1.7997467e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,tanh,0.4015135203542,33.0,0.0004842848408,2,0.0001293803392,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,gelu,0.471118959826,104.0,0.0002537691519,2,2.56708519e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,tanh,0.5654320092304,87.0,0.0001158055464,3,1.84467359e-05,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,tanh,0.228598639845,63.0,0.0002070251449,4,0.0007022902394,,,,,,,,
FaultDetectionB,FCNN,0.9515151500701904,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
