dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
ChlorineConcentration,FCNN,0.49992783069610597,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
ChlorineConcentration,FCNN,0.48366609811782835,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
ChlorineConcentration,FCNN,0.5068077981472016,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
ChlorineConcentration,FCNN,0.5119557440280914,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
ChlorineConcentration,FCNN,0.4880923807621002,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
ChlorineConcentration,FCNN,0.3454414188861847,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
ChlorineConcentration,FCNN,0.33336541056632996,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
ChlorineConcentration,FCNN,0.35107048153877257,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
ChlorineConcentration,FCNN,0.34356507658958435,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
ChlorineConcentration,FCNN,0.35674765706062317,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
ChlorineConcentration,FCNN,0.3625210464000702,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
ChlorineConcentration,FCNN,0.3543901860713959,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
ChlorineConcentration,FCNN,0.48419532775878904,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
ChlorineConcentration,FCNN,0.40534038543701173,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
ChlorineConcentration,FCNN,0.46822227239608766,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
ChlorineConcentration,FCNN,0.38282415866851804,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
ChlorineConcentration,FCNN,0.37690643072128294,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
ChlorineConcentration,FCNN,0.37916767597198486,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
