bidirectional,dropout_rate,hidden_units,learning_rate,num_layers,output_activation,dataset,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_7,val_acc_8,val_acc_9,val_acc_10,val_acc_11,val_acc_12,val_acc_13,val_acc_14,val_acc_15,val_acc_16,val_acc_17,val_acc_18,val_acc_19,val_acc_20
True,0.0186634673884,72,0.0002969130534,1,relu,HouseTwenty,0.505,0.516875,0.53,0.5337500000000001,0.5349999999999999,0.533125,0.5425,0.5425000000000001,0.553125,0.56125,0.568125,0.57375,0.575,0.575625,0.575,0.5793750000000001,0.5718749999999999,0.575,0.578125,0.5775
False,0.0359307062275,74,2.75961503e-05,3,relu,HouseTwenty,0.4925,0.495,0.495,0.5043749999999999,0.50875,0.515625,0.52125,0.534375,0.5431250000000001,0.5487500000000001,0.556875,0.56,0.5606249999999999,0.5650000000000001,0.56375,0.56375,0.56625,0.56875,0.571875,0.5762499999999999
True,0.0139325051015,118,1.95733195e-05,1,relu,HouseTwenty,0.5037499999999999,0.5037499999999999,0.50625,0.505625,0.5075000000000001,0.51125,0.5125,0.515625,0.516875,0.515625,0.516875,0.5175,0.5181249999999998,0.51875,0.52125,0.5243749999999999,0.5225,0.5225,0.5287499999999999,0.5306249999999999
False,0.2226713758956,160,0.0006339167217,1,gelu,HouseTwenty,0.4937499999999999,0.515625,0.51875,0.5362500000000001,0.56,0.5562500000000001,0.5675,0.5825,0.588125,0.5937500000000001,0.5981249999999999,0.609375,0.6199999999999999,0.619375,0.6174999999999999,0.6100000000000001,0.62,0.62375,0.631875,0.6318750000000001
False,0.2490646550231,193,0.0008517557891,2,gelu,HouseTwenty,0.5037499999999999,0.505625,0.524375,0.5325,0.5187499999999999,0.51,0.5381250000000001,0.5356249999999999,0.5549999999999999,0.564375,0.585,0.584375,0.590625,0.595,0.60375,0.6018749999999999,0.6018749999999999,0.6125,0.628125,0.6300000000000001
False,0.2213782285987,211,1.52242906e-05,2,relu,HouseTwenty,0.510625,0.5125,0.533125,0.5449999999999999,0.539375,0.54375,0.5475,0.559375,0.56,0.560625,0.56375,0.5643750000000001,0.5706249999999999,0.5725,0.5806250000000001,0.5818749999999999,0.58125,0.5824999999999999,0.5800000000000001,0.5831250000000001
False,0.2910569764067,191,0.000569434657,2,gelu,HouseTwenty,0.495,0.4875,0.525,0.5287499999999999,0.57125,0.51625,0.54375,0.575,0.585,0.5587500000000001,0.5962500000000001,0.5912499999999999,0.6199999999999999,0.60625,0.62375,0.6200000000000001,0.62875,0.6449999999999999,0.65625,0.6675
False,0.0624603498817,227,1.03991551e-05,1,relu,HouseTwenty,0.5043750000000001,0.505625,0.5037499999999999,0.5075,0.509375,0.515,0.515625,0.5162500000000001,0.5218749999999999,0.5199999999999999,0.5156250000000001,0.5156250000000001,0.5193749999999999,0.5225000000000001,0.521875,0.5231250000000001,0.52625,0.5275000000000001,0.530625,0.5287499999999999
False,0.2912006626045,128,1.54970938e-05,2,gelu,HouseTwenty,0.5125,0.51875,0.5237499999999999,0.5262499999999999,0.53,0.5299999999999999,0.53125,0.53125,0.5362499999999999,0.53875,0.5425000000000001,0.53875,0.54,0.54625,0.5475,0.5449999999999999,0.55,0.5449999999999999,0.555,0.5512499999999999
False,0.1862581186845,226,0.0005861217612,2,tanh,HouseTwenty,0.5131249999999999,0.503125,0.51125,0.5262499999999999,0.5243749999999999,0.526875,0.52875,0.5325,0.5762499999999999,0.5825,0.583125,0.5925,0.6,0.62375,0.620625,0.6224999999999999,0.6256250000000001,0.6275000000000001,0.6443749999999999,0.639375
True,0.2418401245168,190,0.0001137911494,3,tanh,HouseTwenty,0.504375,0.50875,0.529375,0.5625000000000001,0.5800000000000001,0.5806250000000001,0.594375,0.6175,0.62375,0.6281249999999999,0.6318750000000001,0.635625,0.6468749999999999,0.64375,0.6425000000000001,0.6575,0.6662499999999999,0.6631250000000001,0.6599999999999999,0.663125
True,0.152789597089,100,1.43477212e-05,3,tanh,HouseTwenty,0.525,0.53125,0.53125,0.5287499999999999,0.5287499999999999,0.54,0.545,0.5599999999999999,0.5599999999999999,0.5587500000000001,0.5587500000000001,0.5587500000000001,0.5625,0.5725,0.575,0.5774999999999999,0.58,0.58125,0.5812499999999999,0.5812499999999999
False,0.1091210691302,71,0.0004354573107,3,tanh,HouseTwenty,0.484375,0.505,0.535625,0.53875,0.548125,0.56375,0.558125,0.578125,0.58875,0.5912499999999999,0.5925,0.6093749999999999,0.60625,0.600625,0.6125,0.6168750000000001,0.615,0.625,0.6287499999999999,0.62625
True,0.0726323016768,209,0.0006752563552,1,gelu,HouseTwenty,0.49375,0.4906249999999999,0.495,0.518125,0.55125,0.5549999999999999,0.5449999999999999,0.5537500000000001,0.590625,0.588125,0.56,0.591875,0.5956249999999998,0.611875,0.620625,0.634375,0.6362500000000001,0.6431250000000001,0.650625,0.649375
False,0.2532350391725,145,0.0002218381719,3,gelu,HouseTwenty,0.496875,0.515,0.539375,0.56375,0.565625,0.5775,0.5887499999999999,0.5843750000000001,0.600625,0.5974999999999999,0.596875,0.62,0.6087499999999999,0.609375,0.623125,0.6368750000000001,0.639375,0.6331249999999999,0.6325000000000001,0.6437499999999999
False,0.1386941018195,178,0.0001846392698,2,relu,HouseTwenty,0.509375,0.530625,0.556875,0.5606249999999999,0.575625,0.5775,0.589375,0.5824999999999999,0.600625,0.609375,0.61375,0.629375,0.6275,0.63375,0.6387499999999999,0.6406250000000001,0.6425000000000001,0.64625,0.6456250000000001,0.64125
