bidirectional,dropout_rate,hidden_units,learning_rate,num_layers,output_activation,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
True,0.0186634673884,72,0.0002969130534,1,relu,RightWhaleCalls,85aad2e93c31adeaaeda77b3ace06ef6,0,0.5093749999999999,0.024220150049138373,0.5015554904937745,0.01474349802489425,0.5171380007266999,0.022585577742906156,0.5203546488285065,0.020369353872316903,0.5200716650485993,0.01948813882135339,0.5191767734289169,0.01899183775521064,0.5202728796005249,0.017645079151819718,0.519143694639206,0.018098025979833034,0.5175238907337187,0.018142806194544333,0.5175385880470276,0.013492893337585563,0.5176323080062866,0.01066438050269808,0.5191685020923614,0.008202167320730125,0.5183269000053404,0.008897837796840625,0.5170158022642136,0.009381318534234778,0.5154318243265152,0.010702256857486391,0.5132405358552933,0.011071391926943865,0.511847666501999,0.008212906038496656,0.5116289979219437,0.008744674315468843,0.5107791262865066,0.008978075930825004,0.5114920955896378,0.00849528644614721
False,0.0359307062275,74,2.75961503e-05,3,relu,RightWhaleCalls,6f8b5426734d8c490531a91a8fcadaed,1,0.50234375,0.017321134529495723,0.4949908143281937,0.009620233935862563,0.5009004038572311,0.008374333689443446,0.5039433997869491,0.007283815049880868,0.5051947790384292,0.00597504618654957,0.5067704844474793,0.009063782583433135,0.5068697142601014,0.010499192877496169,0.5092613011598587,0.012994552278352554,0.5049108779430389,0.012268831964428212,0.5073704504966735,0.009373705362826553,0.5074329262971878,0.011914794524808899,0.5088285547494888,0.013523049778295283,0.508348034620285,0.013851080235780284,0.5088607144355775,0.015750327924033126,0.5077535837888718,0.014609802599568636,0.5056569278240204,0.012213907841192863,0.5062173843383788,0.012052761535190538,0.5061429625749587,0.011391801546539205,0.5066400206089019,0.012022009028625958,0.507742555141449,0.01168924788320637
True,0.0139325051015,118,1.95733195e-05,1,relu,RightWhaleCalls,1b66f8b0e1f54ce7bb17e69026fa6c24,2,0.511953125,0.020182039648964162,0.4980586200952531,0.01409168156422691,0.5109435880184174,0.014632617187394507,0.5186852264404298,0.016147227231953075,0.5280613750219347,0.015350176579305399,0.5345259100198746,0.015715600437548424,0.5394854825735093,0.014629947849933411,0.541999261379242,0.01371135584942915,0.543592427968979,0.013452569216034752,0.5447216099500657,0.01320864381893746,0.546273426413536,0.012050972107520812,0.547001103758812,0.011624203499344586,0.5474715167284012,0.011261540658571673,0.547727856040001,0.011245320709119312,0.5477756315469742,0.011049808216682083,0.547763687968254,0.010847401549948302,0.5481716269254684,0.010312671288664713,0.5484886038303375,0.010022606117628612,0.548631940484047,0.009893540447504467,0.5485244423151017,0.009752610906629964
False,0.2226713758956,160,0.0006339167217,1,gelu,RightWhaleCalls,32fc2098a950241483da220ef17d167c,3,0.49906249999999996,0.015058299610273992,0.5004079389572144,0.008591951166270928,0.5078252482414246,0.01047384348320041,0.5083167952299118,0.01434385167952329,0.5136337733268739,0.013882121619265877,0.5152333706617356,0.01739006531515906,0.5133948850631713,0.015205614961587845,0.5146196234226227,0.010536703225136028,0.5096306484937668,0.017214483306516346,0.5114893454313278,0.015523609831730612,0.5079685759544372,0.016048937944665206,0.5069377040863038,0.017846905213766306,0.5113891959190369,0.017596023836487357,0.5138221251964569,0.015103394210652233,0.5107947462797165,0.012885676672348434,0.5106881678104401,0.01395750350056553,0.5108958107233047,0.014333310229697895,0.5111806303262711,0.017672363518269313,0.5119000369310379,0.018294293247317538,0.5127627706527711,0.018539374555378435
False,0.2490646550231,193,0.0008517557891,2,gelu,RightWhaleCalls,714d9019ec0c862dac1b621254f49dfb,4,0.48796875,0.0259770030507755,0.49874954104423513,0.002516596561560269,0.49888184368610383,0.0036911557752404003,0.500122196674347,0.005323602961900537,0.499022416472435,0.0064562712506333175,0.49987228751182544,0.005883667850114298,0.5012449491024017,0.007337490226926508,0.5008241444826126,0.003848743624791112,0.5000514495372772,0.00548353862554942,0.5025955522060395,0.006240190162959017,0.49751377999782564,0.004576892333727572,0.5009343981742859,0.008521572956815483,0.502795847058296,0.013028754154157085,0.5019046300649642,0.008476116093409659,0.5027416372299194,0.007945665408735715,0.5017144429683686,0.006639585032319733,0.5002140754461288,0.006717460225233185,0.5017034190893173,0.008452530002250686,0.5023107308149337,0.008115202084832376,0.5034518539905548,0.008285392503832312
False,0.2213782285987,211,1.52242906e-05,2,relu,RightWhaleCalls,35da783c1676d76f33401cb9392421ba,5,0.505,0.017013800311560814,0.49699558973312374,0.011412365964321573,0.5269230061769485,0.017483795210098536,0.5272666293382644,0.015256454125624694,0.5266262412071228,0.01301319771618043,0.5259206187725067,0.011435450223430826,0.5245102906227112,0.011591191976914543,0.5230889362096787,0.011626458358204918,0.5230457562208175,0.01001788723182261,0.522656193971634,0.010302623393644966,0.5216648310422898,0.010836098858111739,0.5207947385311126,0.011718191980158145,0.5196343278884887,0.013830934042639891,0.5209252107143402,0.01370242507680169,0.521271590590477,0.014028630734818394,0.5213506031036377,0.014225477510456877,0.5212936395406723,0.014308938417842162,0.5211925745010376,0.014409509950908315,0.5211411243677139,0.01420237075727484,0.5212118679285049,0.014124390459094433
False,0.2910569764067,191,0.000569434657,2,gelu,RightWhaleCalls,5233d3395ed608f90951840948ea2fdd,6,0.495,0.010519350658726535,0.49765710711479183,0.008193009614913307,0.5025780916213989,0.004917942416895257,0.4978629148006439,0.00943536451463223,0.4993329644203186,0.012043975071509321,0.5026295495033264,0.005327239650217373,0.5035446512699127,0.013252814221573572,0.49795295953750607,0.007945620103786868,0.4963101780414581,0.005400538260747908,0.4933149600028992,0.009753003057095222,0.4865619254112244,0.015466238007532196,0.48569827437400825,0.0154730255922194,0.49455163478851316,0.01901592603252352,0.49142778277397153,0.015984618729516082,0.49413818717002866,0.01230947205652102,0.4972528481483459,0.01023023143216886,0.4971554601192475,0.009966579217374176,0.4961741995811463,0.0035444575534966786,0.49311282753944397,0.005773450124743907,0.4946343243122101,0.016247856215458805
False,0.0624603498817,227,1.03991551e-05,1,relu,RightWhaleCalls,207c8fd3c96443b2c2772c4f7ff2a173,7,0.48875,0.020690263956011878,0.5028702700138092,0.019038522824324194,0.5138561177253723,0.015022447480363296,0.5221591353416443,0.01308335452827843,0.5259224528074264,0.01216706859274947,0.5309086734056473,0.01314909864740545,0.5347013938426971,0.01433255308047848,0.5371398389339446,0.014004445161398496,0.5378463780879975,0.013837282703367823,0.538352627158165,0.013917383985567454,0.5392833518981934,0.013969541201856105,0.5397960281372071,0.013895074609035349,0.5403638404607773,0.013940080682161245,0.540610072016716,0.014132703336903042,0.5407653397321701,0.014378783478998297,0.5410538387298583,0.014427092479407561,0.5412467855215073,0.014357047845262089,0.5412743437290192,0.014367545723841413,0.5414626973867416,0.01446232192007991,0.5418761456012725,0.014476937497875238
False,0.2912006626045,128,1.54970938e-05,2,gelu,RightWhaleCalls,88c40e67b7d131b9489d2fc3c201d40a,8,0.5096875000000001,0.0068687827001041625,0.498480339050293,0.011980659854466965,0.5328077936172486,0.028041953179772434,0.5352903366088867,0.02378802661752118,0.5336089718341828,0.02030284868789854,0.5314994454383849,0.01779085190771208,0.5301690590381621,0.01740460031685213,0.528612641096115,0.017582292452231127,0.527772877216339,0.01705814917054238,0.5276038217544555,0.016939000638731504,0.5270470416545867,0.01786589383552774,0.5264167606830596,0.019227159156970205,0.526027193069458,0.02001138266713675,0.5260492491722107,0.02000999768292636,0.5288294708728791,0.014211527073366372,0.5302664482593535,0.011843307835534401,0.5301929438114167,0.01215685915021474,0.5301653826236724,0.012386692138600986,0.5302682876586914,0.012531816476191384,0.5302572631835937,0.012769275453552439
False,0.1862581186845,226,0.0005861217612,2,tanh,RightWhaleCalls,5e5d5b37304926a56f541f254aaae795,9,0.5005468750000001,0.010718605744899062,0.4966712605953216,0.003961223558309696,0.5011787939071655,0.009831213986566058,0.5046536195278168,0.00945194603921966,0.50244946539402,0.010582967506231666,0.5026534312963485,0.012251328802097098,0.4982837206125259,0.013042512276918822,0.49534637928009034,0.009754869119216995,0.5000588017702102,0.011849682959491643,0.4959500169754028,0.011224220017873057,0.49556229233741755,0.009112455113098853,0.4990233355760574,0.0050817742469038965,0.5018026477098465,0.011412565157831664,0.5038046669960023,0.011734611520088043,0.5021710759401322,0.011463286929405228,0.5027866566181182,0.012366153467447032,0.5049035263061523,0.012623662997155859,0.5047592842578889,0.013395020057652177,0.5049127161502839,0.011516416292939214,0.5029410141706467,0.010820471957576704
