activation,dropout_rate,ff_dim,hidden_units,learning_rate,num_heads,num_layers,pooling,dataset,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_7,val_acc_8,val_acc_9,val_acc_10,val_acc_11,val_acc_12,val_acc_13,val_acc_14,val_acc_15,val_acc_16,val_acc_17,val_acc_18,val_acc_19,val_acc_20
gelu,0.2582641544238,482,239,0.000272326385,8,3,max,AbnormalHeartbeat,0.5511890244483948,0.565365858078003,0.7058536648750305,0.7063414657115936,0.6965853679180144,0.6814634108543396,0.7126829218864441,0.6926829254627227,0.711707320213318,0.7034146261215211,0.6999999976158142,0.7092682909965515,0.7204878044128418,0.7087804806232452,0.7112195110321045,0.6985365819931031,0.7117073130607605,0.7112195110321045,0.7097560977935793,0.7063414573669433
gelu,0.0534565547385,290,86,8.1988894e-05,2,1,mean,AbnormalHeartbeat,0.5370731735229493,0.5385365891456604,0.617073175907135,0.7204878044128419,0.7073170697689056,0.7209756088256836,0.721951220035553,0.7209756112098693,0.7214634108543396,0.7151219511032105,0.7214634108543396,0.7209756064414978,0.7214634132385254,0.7214634108543396,0.7156097555160523,0.719512197971344,0.7195121979713439,0.7209756064414978,0.7195121932029724,0.7209756088256836
relu,0.2151996436667,804,111,1.31570281e-05,4,3,mean,AbnormalHeartbeat,0.5294054945309957,0.5624390335877737,0.6442276497681936,0.7082926905155182,0.7177235857645671,0.7191869997978212,0.7217886233329772,0.7219512263933818,0.7217886233329774,0.7214634188016257,0.7211382150650025,0.7211382150650025,0.7222764269510905,0.7196748002370199,0.7204878091812134,0.7186991906166077,0.7200000047683716,0.7209756127993265,0.7204878067970276,0.7196747994422913
relu,0.1441803855188,866,158,3.44571043e-05,2,6,mean,AbnormalHeartbeat,0.5390243589878082,0.6231706976890564,0.6304877698421478,0.6353658199310303,0.6329267978668213,0.6890243560075759,0.6658536195755005,0.714634108543396,0.7268292307853699,0.7219511866569519,0.7231706976890564,0.7231706917285919,0.7231706976890564,0.7268292307853699,0.7280487537384033,0.7256097316741943,0.7268292367458343,0.7317072808742523,0.7256097257137298,0.7256097197532654
relu,0.2952580935984,968,128,3.45308418e-05,5,2,mean,AbnormalHeartbeat,0.4948323261737823,0.5463414800167083,0.6590244054794312,0.7234146523475646,0.7234146499633789,0.7214634275436402,0.7214634251594543,0.7190244007110597,0.7219512343406678,0.724390254020691,0.7165853786468506,0.7185365891456604,0.7204878163337708,0.7185365962982178,0.720000011920929,0.7200000143051148,0.719024395942688,0.7200000095367431,0.7209756183624267,0.7195122051239015
gelu,0.2226572119602,344,93,0.0002127354757,2,3,max,AbnormalHeartbeat,0.4943292725086213,0.5790243971347808,0.7034146416187286,0.7297561025619507,0.7312195181846619,0.7121951282024384,0.7268292760848999,0.7292682981491089,0.7297561025619507,0.7273170709609985,0.7253658509254456,0.7263414645195008,0.7248780488967895,0.725853660106659,0.7297560977935792,0.7287804841995239,0.7253658533096313,0.7263414621353149,0.7273170733451844,0.7278048801422118
gelu,0.1544200129155,958,206,2.2749785e-05,2,4,max,AbnormalHeartbeat,0.4672255963087082,0.5292682886123657,0.5634146302938461,0.6243902325630188,0.6756097465753554,0.6987804651260376,0.7329268097877503,0.7170731544494628,0.699999988079071,0.7024390131235123,0.706097549200058,0.708536571264267,0.7195121824741364,0.7195121824741364,0.7195121884346009,0.7158536493778229,0.7109755992889404,0.7182926714420319,0.7256097435951233,0.7134146213531494
relu,0.1798170408308,967,81,0.0002546061058,6,3,mean,AbnormalHeartbeat,0.4912195199728012,0.5619512218236923,0.5756097614765168,0.7239024424552918,0.72341463804245,0.7239024376869201,0.7190243935585022,0.7200000071525574,0.7151219511032104,0.7204878067970276,0.722439022064209,0.7195121955871582,0.7287804937362671,0.726829273700714,0.7326829314231873,0.7268292713165282,0.7263414669036864,0.7278048825263976,0.7287804913520812,0.7292682957649231
gelu,0.0908204980203,680,231,1.07556186e-05,3,2,mean,AbnormalHeartbeat,0.5020579302310944,0.573170735836029,0.6751219546794891,0.7204878091812134,0.72341463804245,0.7229268312454223,0.7165853643417358,0.7141463375091552,0.7151219511032104,0.7190243935585022,0.7204878067970275,0.7229268288612366,0.720487802028656,0.7204878044128418,0.7199999976158142,0.7209756135940552,0.7243902468681336,0.7239024448394776,0.7209756112098694,0.7195121908187867
relu,0.2673403698303,818,155,3.95255827e-05,2,3,mean,AbnormalHeartbeat,0.4714329314231872,0.5536585426330566,0.7263414669036866,0.7204878020286559,0.7204878067970275,0.7229268336296082,0.7151219511032105,0.7214634203910828,0.7199999976158142,0.7185365843772888,0.72,0.7185365867614746,0.7200000047683716,0.7200000047683716,0.7190243959426881,0.7190243911743164,0.72341463804245,0.7204878044128418,0.7200000071525574,0.72341463804245
gelu,0.206515046362,761,231,0.0004973961915,3,4,max,AbnormalHeartbeat,0.4565853726863861,0.4804878067970276,0.6273170781135559,0.6868292701244354,0.70878049492836,0.699512196779251,0.7102439045906067,0.7029268348217009,0.7156097579002381,0.7126829290390015,0.6985365891456604,0.7243902468681336,0.7014634180068968,0.7190243911743164,0.7214634156227111,0.7239024376869202,0.7214634132385254,0.7121951198577882,0.7097561025619508,0.7068292689323424
relu,0.0115698825197,527,129,0.0001100179368,7,6,mean,AbnormalHeartbeat,0.4956097638607025,0.5507317101955413,0.546829274892807,0.6936585366725921,0.7248780536651612,0.7175609755516053,0.7048780488967894,0.72,0.7146341371536256,0.725853660106659,0.7253658533096313,0.7234146308898926,0.7199999976158142,0.7302439069747925,0.7268292713165284,0.7297561025619507,0.7321951222419739,0.7292682957649231,0.7282926869392397,0.7273170733451844
gelu,0.2279863057212,261,231,0.0005195449614,6,1,mean,AbnormalHeartbeat,0.4414634120464325,0.5351219427585602,0.5824390196800232,0.6795121908187867,0.6804878002405166,0.6882926738262177,0.721463406085968,0.7209756040573121,0.7170731616020204,0.722926824092865,0.7224390172958375,0.7229268264770508,0.7156097483634949,0.7180487716197967,0.7243902373313904,0.7331707191467285,0.7229268217086792,0.7165853548049926,0.7365853595733644,0.7336585307121277
gelu,0.0950554178313,432,239,0.0001616887961,4,4,mean,AbnormalHeartbeat,0.5507317042350769,0.5887804818153382,0.5034146308898926,0.6414634084701538,0.6473170638084411,0.6882926774024962,0.6863414549827577,0.7297560858726502,0.7078048706054687,0.7175609648227692,0.7234146285057068,0.7234146308898926,0.7273170685768127,0.7214634108543396,0.7243902397155761,0.7248780417442322,0.7268292617797851,0.7185365808010101,0.7234146308898926,0.7248780417442322
gelu,0.02411578874,329,252,6.6321907e-05,7,5,mean,AbnormalHeartbeat,0.4565853714942932,0.4751219534873963,0.5643902492523193,0.7004878091812132,0.7043902444839478,0.6917073214054107,0.7180487775802612,0.7185365867614746,0.709756100177765,0.7312195158004761,0.7224390268325805,0.7112195181846619,0.7151219522953033,0.7385365915298461,0.7297561001777648,0.7219512200355529,0.7268292713165283,0.7234146332740783,0.7312195158004761,0.7282926845550537
gelu,0.0838304928372,258,85,3.9565223e-05,2,2,mean,AbnormalHeartbeat,0.4818140280246735,0.5463414704799652,0.6141463458538056,0.7263414692878724,0.7239024472236633,0.72341463804245,0.7195121955871582,0.7204878067970275,0.7219512200355529,0.7253658556938172,0.7190243911743164,0.7209756135940552,0.7190243864059448,0.7199999976158142,0.7190243911743164,0.7185365915298463,0.72,0.72,0.7200000023841857,0.7224390268325805
gelu,0.2273213587652,987,151,1.74803462e-05,8,6,max,AbnormalHeartbeat,0.5178353548049928,0.6682926714420319,0.7304877936840057,0.7317073047161102,0.6792682841420173,0.6853658437728882,0.6853658437728882,0.6829268217086792,0.685365828871727,0.7060975492000581,0.7146341323852539,0.7182926654815673,0.7207316875457763,0.7195121824741364,0.7219511985778808,0.7195121765136718,0.7146341264247895,0.713414615392685,0.7146341264247895,0.7146341323852539
gelu,0.26171541697,741,150,0.0005497224199,3,2,max,AbnormalHeartbeat,0.4718140268325805,0.5263414669036866,0.673658539056778,0.7195122003555298,0.725365858078003,0.7282926893234253,0.725365858078003,0.7224390268325805,0.7214634203910828,0.7151219511032105,0.7102439045906067,0.7273170709609986,0.7190243887901306,0.712195119857788,0.72341463804245,0.7204878091812134,0.7214634132385254,0.7102439093589783,0.7160975599288941,0.712195119857788
gelu,0.1095123674711,976,250,7.6311682e-05,2,2,mean,AbnormalHeartbeat,0.4951219570636748,0.5321951258182526,0.5892683017253876,0.709268298149109,0.7185365819931031,0.7156097555160522,0.7185365891456605,0.706341460943222,0.7160975646972657,0.7195121955871583,0.7278048753738403,0.7156097555160522,0.725853660106659,0.7170731735229493,0.7282926821708678,0.7229268312454223,0.7297560977935792,0.732682933807373,0.7248780488967894,0.729268295764923
gelu,0.0114454616177,720,237,8.7687954e-05,4,5,max,AbnormalHeartbeat,0.5123018336296081,0.5892682945728303,0.6356097543239594,0.6897561037540435,0.7009756052494049,0.7146341466903686,0.7156097579002381,0.7141463398933412,0.7190243911743164,0.7146341490745545,0.7200000023841857,0.7199999976158142,0.7156097579002381,0.7175609755516053,0.7248780441284179,0.7146341443061829,0.7229268264770508,0.7151219487190247,0.7180487823486329,0.7136585354804993
gelu,0.0936729093762,679,230,0.0008073458014,3,2,mean,AbnormalHeartbeat,0.4897561049461364,0.4570731735229492,0.5468292760848998,0.5829268336296082,0.6648780548572539,0.6990243911743164,0.7229268336296081,0.7268292713165284,0.7200000023841857,0.72,0.7209756112098693,0.7014634132385253,0.7239024400711059,0.715609757900238,0.718048779964447,0.7170731711387635,0.7200000023841858,0.7068292665481568,0.7082926774024964,0.7170731687545776
gelu,0.0261630859126,397,197,3.1546118e-05,4,4,max,AbnormalHeartbeat,0.4287804841995239,0.4575609731674194,0.6448780465126037,0.6912195086479187,0.7078048729896544,0.704878045320511,0.7219512128829957,0.7195121884346009,0.7190243816375733,0.7204877996444703,0.7199999904632569,0.7195121884346009,0.7209756040573121,0.720487802028656,0.725365846157074,0.7239024329185486,0.7185365819931031,0.7204877996444703,0.7224390196800231,0.7224390172958375
relu,0.0658863955693,611,244,2.37202152e-05,3,6,mean,AbnormalHeartbeat,0.5096189093589782,0.6190244030952453,0.7141463494300843,0.7214634203910828,0.7136585474014282,0.7136585450172424,0.7195122122764588,0.7263414740562439,0.7234146428108216,0.7175609850883484,0.7209756207466126,0.7302439141273499,0.7253658676147461,0.72487806558609,0.7360975718498229,0.7287805008888245,0.73414635181427,0.7307317161560059,0.7317073321342468,0.730243911743164
