Dataset,1,5,10,15,20,30,50,70,75,100
AbnormalHeartbeat,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
Adiac,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,0.8,0.8
ArrowHead,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.8,1.0,0.8
Beef,0.0,0.0,0.2,0.2,0.4,0.2,0.8,0.8,1.0,0.8
BeetleFly,0.0,0.2,0.0,0.2,0.2,0.4,0.2,0.4,0.2,0.2
BinaryHeartbeat,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.2,0.2
BirdChicken,0.0,0.0,0.0,0.4,0.2,0.2,0.4,0.6,0.2,0.4
CBF,0.0,0.0,0.2,0.2,0.2,0.4,0.6,0.8,0.2,0.2
Car,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4
CatsDogs,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8,0.8
ChlorineConcentration,0.0,0.2,0.2,0.4,0.6,0.6,0.8,0.4,0.8,1.0
CinCECGTorso,0.0,0.4,0.6,0.8,0.8,1.0,0.6,0.6,0.8,0.8
CounterMovementJump,0.2,0.2,0.4,0.8,0.6,0.0,0.4,0.6,0.6,0.6
DucksAndGeese,0.0,0.4,0.6,0.4,0.0,0.4,0.2,0.4,0.2,0.2
EigenWorms,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4,0.6
FaultDetectionB,0.0,0.6,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.0
FiftyWords,0.0,0.2,0.2,0.2,0.8,1.0,1.0,0.8,0.8,0.8
HouseTwenty,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.4
KeplerLightCurves,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.4,0.4
RightWhaleCalls,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.2
classification_ozone,0.0,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8
