Dataset,1,5,10,15,20,30,50,70,75,100
AbnormalHeartbeat,0.00868291807174686,0.0061463336944580504,0.0038048734664917205,0.004682920932769808,0.00458536243438723,0.003707314491271996,0.0020487790107727387,0.002731704711914107,0.002731704711914107,0.0020487790107727387
Adiac,0.31571974599361424,0.17518471443653108,0.22670063805580137,0.19689171993732452,0.1470063710212708,0.11704458665847779,0.031796179056167606,0.009222930431365971,0.009222930431365971,0.018445860862731943
ArrowHead,0.1222325551509857,0.10269767284393308,0.07813953351974481,0.071813952922821,0.10288371562957761,0.09097674298286434,0.035906974315643304,0.020837208747863746,0.0193488357067108,0.0388837203979492
Beef,0.06933333319425586,0.04199999982118609,0.04466666650772096,0.04199999928474428,0.022666667103767413,0.028666666388511675,0.03733333337306978,0.02333333277702333,0.015333332002162959,0.015333332002162959
BeetleFly,0.061999999999999986,0.05499999999999998,0.04499999999999997,0.04399999999999997,0.029000000000000005,0.03700000000000001,0.03899999999999999,0.03899999999999999,0.03899999999999999,0.03699999999999999
BinaryHeartbeat,0.007707307815551801,0.0043902392387390465,0.006536578655242953,0.005951211929321331,0.0035121912956238123,0.003024387359619185,0.0011707305908203347,0.0025365824699402186,0.0022438998222351404,0.0011707305908203347
BirdChicken,0.06899999999999998,0.07499999999999996,0.06899999999999998,0.10499999999999998,0.06599999999999995,0.04799999999999997,0.037999999999999964,0.04099999999999997,0.02999999999999998,0.04499999999999997
CBF,0.023139783859252926,0.0,0.0,4.3010711669921876e-05,4.3010711669921876e-05,0.00012903213500976564,0.0,4.3010711669921876e-05,0.0,0.00047311782836914065
Car,0.0756666682958603,0.026666669845581092,0.02133333694934849,0.02500000298023226,0.016000001907348647,0.01633333504199983,0.014333337068557762,0.012333335638046283,0.028666668176651023,0.013000002861022975
CatsDogs,0.04824242401123041,0.014666664838790843,0.01333333301544184,0.01539394283294675,0.023030302047729444,0.008969696044921815,0.007636361837387029,0.004848482847213687,0.004848482847213687,0.004848484754562321
ChlorineConcentration,0.02568584120273585,0.004855425834655702,0.009528027772903425,0.0051960566043853795,0.003706523180007926,0.003566034793853734,0.002732743263244619,0.0018089985847473233,0.002324755430221548,0.002141931295394883
CinCECGTorso,0.3315803275108337,0.162373770236969,0.14327868700027468,0.13328524494171146,0.1091672101020813,0.08051147270202637,0.0,0.0,0.0,0.0
CounterMovementJump,0.36214285778999333,0.25252381062507634,0.012095243930816735,0.00023810148239145068,0.00019048118591316054,0.00019048118591316054,9.524059295658027e-05,0.003333336353302041,0.003333336353302041,0.003333336353302041
DucksAndGeese,0.03439999756217005,0.027199997544288666,0.01879999750852589,0.026799998134374635,0.014399998396635073,0.015999997228384043,0.020399997949600256,0.022399997800588635,0.02319999822974207,0.01799999850988391
EigenWorms,0.4035384532213211,0.020461536407470705,0.02384614706039434,0.02384614706039434,0.02384614706039434,0.023846148490905807,0.011692306995391833,0.0029230771064758356,0.009538461685180665,0.006461538314819326
FaultDetectionB,0.05866666889190673,0.03684848737716673,0.02521212387084959,0.009454544544219946,0.027878788948059043,0.011636361122131312,0.02739394021034238,0.012363637447357157,0.02521212291717525,0.017454546451568586
FiftyWords,0.5139005536437035,0.027093925476074254,0.028508288860321085,0.028508288860321085,0.028508288860321085,0.028508288860321085,0.01710497331619265,0.003933700561523446,0.003933700561523446,0.003933700561523446
HouseTwenty,0.08499999999999999,0.094,0.057499999999999975,0.048249999999999994,0.0605,0.04675,0.017249999999999988,0.016500000000000004,0.013250000000000007,0.01549999999999998
KeplerLightCurves,0.0018523526191711603,0.0015892651081085396,0.0013637611865997435,0.0013261771202087492,0.0012885932922363397,0.0008161091804504527,0.0009234919548034793,0.0006496660709381264,0.0004671154022216961,0.00035436344146729806
RightWhaleCalls,0.05286034631729124,0.0001646423339843217,0.000574051856994573,0.0009555273056029545,0.0009834613800048242,0.0005049571990966229,0.0021639080047606953,0.0009555273056029545,0.0006751146316527734,0.0007442092895507235
classification_ozone,0.07019354724884033,0.03561290240287782,0.03406451702117921,0.04490322446823121,0.025032257556915294,0.034580643415451064,0.025032257795333867,0.03638709664344788,0.03638709664344788,0.014193549871444711
