activation,dropout_rate,ff_dim,hidden_units,learning_rate,num_heads,num_layers,pooling,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
gelu,0.262253044618,479,118,0.0001067735664,6,4,max,HouseTwenty,4cc229c9d5f16fd274f7d0ad6d93827a,0,0.5075,0.02091650066335188,0.5275000000000001,0.037914377220257735,0.5225000000000001,0.022360679774997894,0.5175000000000001,0.02091650066335189,0.5175000000000001,0.02091650066335189,0.5225,0.022360679774997894,0.5225,0.03791437722025774,0.5225,0.028504385627478458,0.5225000000000001,0.022360679774997894,0.5275000000000001,0.028504385627478455,0.5275000000000001,0.028504385627478455,0.5275000000000001,0.028504385627478455,0.5275000000000001,0.028504385627478455,0.5225,0.028504385627478458,0.5175,0.037080992435478306,0.5225,0.03791437722025774,0.5225,0.03791437722025774,0.5225,0.03791437722025774,0.5225000000000001,0.03354101966249683,0.5275000000000001,0.037914377220257735
relu,0.2550515914395,1009,241,0.0001840308261,2,4,max,HouseTwenty,429bb3b0d0c36da2467fc2f5982efd96,1,0.49250000000000005,0.02091650066335186,0.5025,0.045414755311462364,0.5125,0.046770717334674264,0.5075,0.02091650066335188,0.5075,0.03259601202601323,0.5075,0.02091650066335188,0.5125,0.017677669529663684,0.5174999999999998,0.011180339887498959,0.5174999999999998,0.02091650066335189,0.5175,0.02091650066335189,0.5175,0.02091650066335189,0.5225,0.028504385627478458,0.5175,0.02091650066335189,0.5075,0.02091650066335188,0.5125,0.017677669529663684,0.5175,0.02091650066335189,0.5125,0.024999999999999994,0.5275000000000001,0.02236067977499789,0.5174999999999998,0.02091650066335189,0.5125,0.017677669529663684
gelu,0.2049635940842,972,207,0.000121375906,4,4,max,HouseTwenty,c9e97403f4bf54f80452a795bcfc39cd,2,0.4875,0.017677669529663664,0.5175,0.0273861278752583,0.5225,0.028504385627478458,0.5174999999999998,0.011180339887498959,0.5125,0.017677669529663684,0.5225,0.028504385627478458,0.5275,0.037914377220257756,0.5325,0.032596012026013255,0.5125,0.024999999999999994,0.5075,0.037080992435478306,0.5275000000000001,0.028504385627478455,0.5325,0.02091650066335191,0.5275000000000001,0.022360679774997918,0.5125,0.030618621784789732,0.5125,0.024999999999999994,0.5175,0.02091650066335189,0.5225,0.022360679774997894,0.5225,0.03791437722025774,0.5225,0.022360679774997894,0.5275000000000001,0.028504385627478455
gelu,0.0648500918702,365,167,0.0002753105577,7,6,max,HouseTwenty,171fd11d1af86d6c118c12cae0eaac55,3,0.4875,0.017677669529663664,0.5175000000000001,0.02091650066335189,0.5175000000000001,0.02091650066335189,0.5275,0.028504385627478455,0.5125,0.024999999999999994,0.5275000000000001,0.037914377220257735,0.5175,0.037080992435478306,0.5175,0.02091650066335189,0.5137499999999999,0.025155764746872634,0.5175000000000001,0.02091650066335189,0.5275000000000001,0.013693063937629165,0.5175,0.03259601202601325,0.5325,0.027386127875258303,0.5175,0.02091650066335189,0.5125,0.017677669529663684,0.5174999999999998,0.03259601202601325,0.5225,0.028504385627478458,0.5275000000000001,0.028504385627478455,0.5325000000000001,0.02091650066335191,0.5275000000000001,0.028504385627478455
gelu,0.203846075549,789,250,4.15562589e-05,7,4,max,HouseTwenty,b11b92a3dcee5be11f51fe00846d10dc,4,0.49749999999999994,0.03791437722025773,0.5175000000000001,0.011180339887498959,0.5125,0.043301270189221926,0.5025,0.028504385627478427,0.5125,0.024999999999999994,0.5025,0.028504385627478427,0.5174999999999998,0.027386127875258317,0.5225,0.028504385627478458,0.5174999999999998,0.027386127875258317,0.5075,0.011180339887498935,0.5225,0.022360679774997894,0.5225,0.022360679774997894,0.5225,0.022360679774997894,0.5275,0.022360679774997894,0.5275,0.028504385627478455,0.5275,0.028504385627478455,0.5174999999999998,0.02091650066335189,0.5174999999999998,0.02091650066335189,0.5075,0.027386127875258286,0.5125,0.030618621784789708
relu,0.1636728064926,1008,132,0.000579286329,6,1,max,HouseTwenty,861e9dad2a9286f5bebf8547ccd92c33,5,0.5075,0.011180339887498935,0.4875,0.017677669529663664,0.5075000000000001,0.0273861278752583,0.5174999999999998,0.02091650066335189,0.49749999999999994,0.02850438562747843,0.5025,0.013693063937629136,0.5225,0.013693063937629165,0.5174999999999998,0.02091650066335189,0.5275,0.037914377220257735,0.5174999999999998,0.011180339887498959,0.5125,0.017677669529663684,0.5225,0.013693063937629165,0.5225,0.028504385627478458,0.5275000000000001,0.013693063937629165,0.5275,0.022360679774997894,0.5225,0.03354101966249683,0.5275,0.022360679774997894,0.5325,0.011180339887498959,0.5275,0.022360679774997894,0.5275,0.028504385627478455
relu,0.0643706758143,821,255,0.0001429184756,3,5,max,HouseTwenty,160251c3167bee8b1763d832c8accc04,6,0.5025,0.013693063937629136,0.5225000000000001,0.022360679774997894,0.5325,0.011180339887498959,0.5175000000000001,0.011180339887498959,0.5075000000000001,0.03259601202601323,0.5125,0.03952847075210473,0.5125,0.03952847075210473,0.5275000000000001,0.022360679774997918,0.5325,0.011180339887498959,0.5425000000000001,0.020916500663351906,0.5325,0.02091650066335191,0.5375,0.025000000000000022,0.5174999999999998,0.011180339887498959,0.5325,0.027386127875258306,0.5174999999999998,0.0273861278752583,0.5275,0.033541019662496854,0.5225,0.013693063937629165,0.5425,0.02738612787525833,0.5425,0.02091650066335191,0.5375,0.017677669529663705
relu,0.2905833801654,314,256,7.64569392e-05,3,1,max,HouseTwenty,29d7d9212cfec202974438bf7848c929,7,0.5025,0.04183300132670376,0.5025,0.028504385627478427,0.49749999999999994,0.037914377220257735,0.5075,0.03259601202601323,0.5025,0.013693063937629136,0.5075,0.02091650066335188,0.5075000000000001,0.03259601202601323,0.5075000000000001,0.03259601202601323,0.5175,0.041079191812887446,0.5125,0.03952847075210473,0.5125,0.03952847075210473,0.5075,0.03259601202601323,0.5125,0.03952847075210473,0.5075,0.03259601202601323,0.5125,0.03952847075210473,0.5125,0.03535533905932738,0.5125,0.024999999999999994,0.5075,0.03259601202601323,0.5125,0.03952847075210473,0.5175,0.037080992435478306
gelu,0.2858899878054,366,197,0.0003842842003,2,3,max,HouseTwenty,b1e27611231683b5cb4f640ce2331efc,8,0.49749999999999994,0.045414755311462364,0.5175,0.041079191812887446,0.4875,0.017677669529663664,0.5025000000000001,0.013693063937629134,0.5125,0.030618621784789732,0.5125,0.024999999999999994,0.5225,0.028504385627478458,0.5125,0.030618621784789732,0.5225,0.028504385627478458,0.5225000000000001,0.013693063937629165,0.49749999999999994,0.02236067977499787,0.5075,0.011180339887498935,0.5225000000000001,0.028504385627478455,0.5225,0.037914377220257756,0.5175,0.03259601202601325,0.5125,0.030618621784789732,0.5075000000000001,0.04808846015417836,0.5175,0.04107919181288747,0.5025000000000001,0.05755432216610669,0.5075000000000001,0.05123475382979799
gelu,0.2247986070538,369,248,1.24425952e-05,3,2,mean,HouseTwenty,10ce08f0f9bf938cf9663474cd85b6d8,9,0.4774999999999999,0.02236067977499787,0.5075,0.027386127875258282,0.5225,0.022360679774997894,0.5425,0.011180339887498959,0.5425,0.011180339887498959,0.5425,0.011180339887498959,0.5425000000000001,0.011180339887498959,0.5425000000000001,0.011180339887498959,0.5375,0.025000000000000022,0.5325,0.02091650066335191,0.5325,0.02091650066335191,0.54375,0.010825317547305494,0.5475000000000001,0.013693063937629165,0.5475000000000001,0.013693063937629165,0.5525,0.013693063937629165,0.5525,0.013693063937629165,0.5525,0.013693063937629165,0.5525,0.013693063937629165,0.5525,0.013693063937629165,0.5575,0.011180339887498959
