activation,dropout_rate,ff_dim,hidden_units,learning_rate,num_heads,num_layers,pooling,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
relu,0.0205079203267,943,118,1.22943609e-05,5,3,mean,Adiac,7ee62789a4499335741ea7b688297119,0,0.023162818551063537,0.00621789614839497,0.028789809346199034,0.006407529440681814,0.0282802551984787,0.0037574220187294727,0.02955414056777954,0.0031719489894284567,0.030828025937080384,0.00722866811235815,0.03261146545410156,0.005449490434377604,0.036942675709724426,0.010151195979614431,0.0338853508234024,0.00813692721560447,0.03719745278358459,0.005508725766274856,0.03439490497112274,0.006175388445417054,0.038471338152885434,0.011046870681135428,0.04585987329483032,0.013867223809871645,0.0435668796300888,0.01343330091503962,0.043821656703948976,0.009079505705336176,0.043821656703948976,0.010566339700547656,0.04789808988571167,0.009973798431965575,0.05095541477203369,0.01565376549115037,0.05477707087993622,0.018635336377468777,0.05299363136291504,0.01657520196095068,0.05273885428905487,0.015355471520844075
gelu,0.0227628082054,598,223,1.10209957e-05,7,3,mean,Adiac,a8715ae92e24754b750c8686b44491ce,1,0.02302348732948303,0.006477993889896474,0.027261146903038026,0.004186414514651222,0.031082803010940553,0.007183629243284764,0.03668789863586426,0.008226183200777356,0.03643312156200409,0.015088955760981597,0.04076433181762695,0.011286653127846241,0.04407643377780914,0.011415320841296362,0.043821656703948976,0.01511581879766753,0.04178344011306763,0.013702412239366418,0.03872611522674561,0.01734075727851016,0.04840764403343201,0.015180096134243076,0.04738853573799133,0.02216340896292228,0.045350319147109984,0.020294397317470087,0.05426751673221588,0.026881697972097603,0.05605095624923706,0.02114419480258621,0.05528662502765656,0.023291557894994826,0.061401274800300595,0.01862226964473384,0.05987261235713959,0.02507645857115819,0.07006369531154633,0.029766424508644532,0.06700637042522431,0.025566723854710635
relu,0.1894592186542,987,157,6.1871388e-05,7,5,mean,Adiac,f3d04b407e2fd8d9066f1d040f12aa2a,2,0.027109872698783878,0.004716994539096872,0.030573248863220215,0.004319955467636854,0.03490445911884308,0.004088358414012042,0.03668789863586426,0.00812694937345083,0.040254777669906615,0.010756602367972259,0.04331210255622864,0.012448930303778714,0.04968152940273285,0.012802389517039117,0.05044586062431335,0.010943557663665105,0.05808917284011841,0.013796831356225552,0.058598726987838745,0.013053440660701991,0.05477707087993622,0.009743349534218019,0.06318471431732178,0.011308199414962444,0.06394904553890228,0.01556018518432594,0.06675159335136413,0.010680904014574218,0.07235668897628784,0.022090068560090666,0.07286624312400818,0.015767387187070388,0.07694267630577087,0.009684880556416964,0.08050955533981323,0.011083534806765794,0.08535031974315643,0.014270927921193572,0.07796178460121155,0.007769656514236473
relu,0.1507097156153,390,223,7.71700029e-05,6,1,max,Adiac,4f6a61728b3ac0ca10dd145754d84284,3,0.029100318551063535,0.00851614299550422,0.02802547812461853,0.0023832213009738735,0.030828025937080384,0.00842114350435789,0.03133758008480072,0.00729570510911007,0.03541401326656342,0.011758451904350204,0.03898089230060577,0.011902480306581746,0.04305732548236847,0.01719509327675878,0.04585987329483032,0.01670684999239605,0.0476433128118515,0.018648393954484303,0.05044586062431335,0.013164851847395844,0.05146496891975403,0.016501610350057507,0.055796179175376895,0.02307807806507664,0.0565605103969574,0.018713545174093144,0.06471337676048279,0.025066749675432144,0.06012738943099975,0.028618508898084292,0.0677707016468048,0.03793313214569936,0.0718471348285675,0.039946006589131784,0.07312102019786834,0.037190035588170724,0.07312102019786834,0.0404104871648894,0.07159235775470733,0.040488718555256285
relu,0.1167976182012,749,217,3.44537031e-05,4,5,max,Adiac,0e6cf7d48e6bfde7f0b87387ff2e41a6,4,0.026383360028266904,0.0005128536433777603,0.02777070105075836,0.0034181931375589286,0.02955414056777954,0.0016609433126997032,0.030573248863220215,0.0029875260061885804,0.033375796675682065,0.0069423830809979565,0.03210191130638122,0.005359410008004776,0.03592356741428375,0.009247740985130249,0.032866242527961734,0.006457983207383843,0.03592356741428375,0.010246663873548438,0.03770700693130493,0.005809811169880641,0.034140127897262576,0.0018894773497084413,0.03490445911884308,0.0027909430097674817,0.03668789863586426,0.005434580719886413,0.03617834448814392,0.0059478306771283095,0.0379617840051651,0.008516950267267493,0.03643312156200409,0.005739556939573863,0.04305732548236847,0.011046870681135428,0.04815286695957184,0.00967649900525244,0.04585987329483032,0.009867473640558894,0.04815286695957184,0.013643068468765372
relu,0.2862337785099,282,97,0.0005057588645,8,5,mean,Adiac,404b14ba2d25e2209b460d9b948c804d,5,0.02902269124984741,0.004512199576068633,0.027261146903038026,0.002932704357897219,0.03261146545410156,0.0048172409383274595,0.033375796675682065,0.004357358377410481,0.03541401326656342,0.0034181931375589286,0.03439490497112274,0.00714966390292162,0.03541401326656342,0.002761717670283857,0.035668790340423584,0.003488678762209352,0.043821656703948976,0.009300235679192706,0.04101910889148712,0.0029049055849403203,0.0428025484085083,0.006082719268378851,0.04509554207324982,0.010450519545275795,0.049936306476593015,0.01252689931424702,0.05019108355045319,0.012337630770141328,0.05910828113555908,0.004645753579752082,0.051719745993614195,0.009034712606728163,0.05987261235713959,0.007035261899220361,0.06318471431732178,0.013529598211646725,0.05808917284011841,0.009892111565654737,0.07082802653312684,0.011415320841296362
gelu,0.1561039068234,997,256,1.86539527e-05,5,3,max,Adiac,88ac2f8eead1bbecc6be71277c0dc716,6,0.028105095624923703,0.0029235086447171464,0.029044586420059203,0.0022787954250392856,0.02853503227233887,0.0033218866253994063,0.03439490497112274,0.004766442601947747,0.02853503227233887,0.0023141276936659854,0.03261146545410156,0.007012157528449994,0.032356688380241395,0.0038848282571182363,0.029044586420059203,0.003757422018729473,0.03439490497112274,0.004680553718375961,0.03363057374954224,0.003441848735645834,0.03464968204498291,0.007395121268769137,0.034140127897262576,0.007611398455477096,0.0338853508234024,0.003441848735645834,0.03464968204498291,0.0051272897063383924,0.035159236192703246,0.0065329332973269325,0.03464968204498291,0.004884150267093093,0.033375796675682065,0.005934173183382563,0.032356688380241395,0.00529850564407119,0.035668790340423584,0.005174546831651953,0.03592356741428375,0.005654099707481222
relu,0.1000631068191,447,124,4.32539798e-05,5,1,mean,Adiac,efe4a32bc9888c6683d5ab3af0d50460,7,0.027772691249847416,0.0025619655872097737,0.030573248863220215,0.003926378404347709,0.030573248863220215,0.005329044834403066,0.025222930312156677,0.005359410008004777,0.025987261533737184,0.004645753579752082,0.02624203860759735,0.00695406077315539,0.031082803010940553,0.010411626520344074,0.032866242527961734,0.007821697662034542,0.035668790340423584,0.009575348154386293,0.04000000059604645,0.008807330585987785,0.03541401326656342,0.00984277404327098,0.03898089230060577,0.005879225952175102,0.039745223522186277,0.006942383080997956,0.03821656107902527,0.009141847330114155,0.04152866303920746,0.0014524527924701604,0.037452229857444765,0.00481724093832746,0.04458598792552948,0.009826273153137216,0.049936306476593015,0.00888985813112801,0.04178344011306763,0.004357358377410481,0.044840764999389646,0.010481530057192935
relu,0.0322980883833,369,115,0.0004199484908,2,4,max,Adiac,f23d18f4b8848619666d32662c4473c3,8,0.02853304147720337,0.003624996127530975,0.031082803010940553,0.00319742690064184,0.03159235715866089,0.0018894773497084413,0.039745223522186277,0.005934173183382563,0.04229299426078796,0.007172325335033553,0.04101910889148712,0.007769656514236473,0.05324840843677521,0.016248905996439255,0.060382166504859926,0.012138730626304462,0.06547770798206329,0.011765350380686875,0.0751592367887497,0.01861355339354503,0.0856050968170166,0.015270692562318954,0.09579617977142334,0.02175697758381061,0.10751592516899108,0.02011367780332087,0.12000000178813934,0.02551589532758825,0.12305732667446137,0.021760706605619434,0.13783439695835115,0.023582367443123545,0.14318471550941467,0.02783082412999795,0.14828025698661804,0.026639133138864082,0.15515923798084258,0.036770961014198925,0.16356688141822814,0.029404409194854885
relu,0.2387624839846,380,176,9.4120403e-05,7,4,max,Adiac,121c4758852a9c31300477c1768ec290,9,0.026638137102127073,0.0011096981328424815,0.02980891764163971,0.0027909430097674817,0.029299363493919373,0.004127860378967148,0.028789809346199034,0.002932704357897219,0.02955414056777954,0.0026106881321403983,0.0338853508234024,0.004645753579752082,0.02980891764163971,0.0033218866253994063,0.030828025937080384,0.0027617176702838565,0.028789809346199034,0.00319742690064184,0.02955414056777954,0.0010658089668806132,0.03159235715866089,0.002093207257325611,0.03133758008480072,0.005596403302880497,0.030828025937080384,0.0016609433126997032,0.03133758008480072,0.0014524527924701604,0.03821656107902527,0.004503864915434775,0.03261146545410156,0.005596403302880497,0.033375796675682065,0.0022787954250392856,0.035668790340423584,0.006680311234386123,0.03133758008480072,0.0026415849251369143,0.031082803010940553,0.002932704357897219
