activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
tanh,0.3633583992103,50,0.0002010646935,1,6.709385e-05,DucksAndGeese,ed9aaf43df12cd7f3007f4ca68cafa29,0,0.19400000318884852,0.019493589476963776,0.23200000166893003,0.02588435747421653,0.27400000274181363,0.032093613526779474,0.30600000202655797,0.03781533669637009,0.35400000035762785,0.0517687178844117,0.40000000178813944,0.06782330150101559,0.44200000345706936,0.07395944706297634,0.48400000035762786,0.07700648926198671,0.5300000017881394,0.08689073869450487,0.5660000014305114,0.07569676305377332,0.5920000064373016,0.07596051839767652,0.6240000033378601,0.0808084167457881,0.6540000009536743,0.07668115534570237,0.6740000033378601,0.07602631109387313,0.7020000052452087,0.06260990001895367,0.7219999980926513,0.08105553179565485,0.7399999952316285,0.06519202450917334,0.7459999966621399,0.06693280320915415,0.7639999961853028,0.054129478066714094,0.767999997138977,0.050695170338396885
gelu,0.1729053303171,24,1.38845551e-05,3,0.0001357952827,DucksAndGeese,cfeff12c4fac8655fbd00d05d480f736,1,0.1960000032186508,0.0054772252485835735,0.20000000298023224,0.0,0.20200000286102293,0.004472135688439502,0.1960000032186508,0.0054772252485835735,0.1960000032186508,0.0054772252485835735,0.19800000369548798,0.01483239719521128,0.19800000309944152,0.008366599766652515,0.18400000289082524,0.011401754518909634,0.19800000309944152,0.008366599766652513,0.20000000298023224,0.007071067390396986,0.20400000274181368,0.0054772252485835735,0.2060000032186508,0.015165751163218083,0.21000000312924386,0.03391165086036059,0.21400000393390659,0.04878524470300269,0.2180000039935112,0.05167204515921118,0.2200000038743019,0.04527692850459122,0.22600000232458112,0.0482700735384146,0.2300000014901161,0.051478149228659696,0.2400000020861625,0.07280109700971985,0.2440000021457672,0.08792041732917968
gelu,0.4877392393243,65,0.0001168172668,4,0.0002461600762,DucksAndGeese,15773bcefec29eb8b98b2eefcebe6dc3,2,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20200000286102293,0.008366599766652513,0.20400000274181368,0.008944271376879004,0.2080000030994415,0.017888544086558388,0.2080000030994415,0.017888544086558388,0.20800000369548796,0.017888545419358772,0.20200000315904618,0.017888544378108478,0.20600000351667402,0.021908903748908796,0.20600000262260437,0.0054772252485835735,0.20600000292062762,0.008944271959979181,0.20400000333786011,0.0054772260647538915,0.21200000405311586,0.013038405976129656,0.20600000411272051,0.018165902272235773,0.2000000035762787,0.027386127467173223,0.21000000178813932,0.0199999995529652,0.21200000226497648,0.02280350714278773,0.2140000033378601,0.026076809266521873,0.21600000292062763,0.028809719666284355,0.22200000375509266,0.02774887241186175
gelu,0.5270725066208,83,1.6405107e-05,4,0.0005345189815,DucksAndGeese,91fa57aea9d43fcc7906bb261c09b20a,3,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.1960000032186508,0.0054772252485835735,0.19800000309944152,0.004472135688439502,0.1940000033378601,0.005477225248583573,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20400000274181368,0.008944271376879004,0.20000000298023224,0.012247447983911053,0.2000000035762787,0.017320508333784457,0.20600000262260437,0.025099799299957554,0.21200000226497653,0.026832814130637025,0.2140000027418137,0.030495900670101606,0.21600000262260438,0.0343511271983804
relu,0.3619822498371,14,0.0002107947679,3,1.07418377e-05,DucksAndGeese,2073f64d270ad42d5b9aa11774d78dc8,4,0.19800000309944152,0.004472135688439502,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20200000286102293,0.004472135688439502,0.20000000268220902,0.007071066863561393,0.21600000232458116,0.015165750082409274,0.22800000369548798,0.019235384774371932,0.23000000417232513,0.034641017527887875,0.23000000357627867,0.02645751378649908,0.22800000369548798,0.025884360064785932,0.22600000321865082,0.024083190877673688,0.24200000166893004,0.04207136695128344,0.2520000034570694,0.026832816018770935,0.24800000369548797,0.02280350949524088,0.26600000381469724,0.020736441267096013,0.27400000214576725,0.02701851072723891,0.2880000013113022,0.01923538376729541
relu,0.5536549140244,104,1.07099908e-05,3,0.0004753660264,DucksAndGeese,8c1c6950282f0e85bee0e0da7b5e918d,5,0.20400000333786011,0.008944272709679386,0.20000000298023224,0.0,0.20400000333786011,0.011401754616928531,0.20000000298023224,0.0,0.1980000028014183,0.010954451109294818,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.007071067390396986,0.20200000286102293,0.008366599766652513,0.202000002861023,0.008366599766652515,0.19600000351667404,0.015165751556239475,0.2000000035762787,0.012247449200585788,0.1980000028014183,0.0083665992323437,0.2000000038743019,0.01224744980892316,0.2000000035762787,0.012247449200585788,0.20000000357627865,0.012247449200585788,0.20600000262260437,0.0194935875277095,0.20800000369548796,0.02949576327644354,0.2180000030994415,0.03633180339607671,0.21400000229477883,0.039749212049900895,0.2240000042319298,0.04979960076478949
relu,0.3473123598305,63,2.85415706e-05,1,0.001640519068,DucksAndGeese,5742450bdf7a0d259b2ffe6c2f067700,6,0.21200000435113905,0.023874674095805504,0.2120000046491623,0.0216794842272328,0.22000000417232513,0.020000001788139394,0.2360000044107437,0.02701851342967076,0.2560000032186508,0.03577708746506662,0.2840000033378601,0.050299103161654674,0.31200000226497654,0.0729383276064614,0.3280000019073487,0.08105553464515772,0.3480000019073486,0.08074651477883522,0.3739999985694885,0.08590692420797602,0.39800000071525576,0.07918332885438945,0.4080000007152558,0.08467585067580773,0.4540000021457672,0.09607289028005368,0.48799999952316286,0.09757048836749582,0.5099999988079071,0.09246620533888167,0.5419999969005584,0.09808159353465555,0.5860000038146973,0.09914635401075585,0.6020000052452088,0.07981227436496827,0.629999998807907,0.06964193873271521,0.6479999995231628,0.0653452370837905
relu,0.5511423928914,92,3.56194596e-05,3,0.0030315754747,DucksAndGeese,4850c66d46ac85e7624f6f8b6300b5ab,7,0.20000000298023224,0.0,0.20200000286102293,0.004472135688439502,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20400000333786011,0.01140175461692853,0.2020000034570694,0.010954451721422485,0.19800000339746476,0.004472135855039595,0.2080000030994415,0.017888544086558388,0.2020000034570694,0.01643167701534884,0.2080000030994415,0.023874672660281267,0.20800000369548796,0.02387467397097728,0.21000000327825546,0.024494897944918537,0.2140000027418137,0.0219089011983769,0.21000000238418579,0.02236067844219752,0.2080000030994415,0.013038404147542574,0.21000000417232512,0.022360680774598216,0.21600000262260438,0.03049590062123877,0.2220000034570694,0.03346640138194834,0.21800000339746478,0.04438468342554188,0.23000000357627867,0.04301162723597007
gelu,0.1321503402253,105,9.18214799e-05,4,0.0006132819977,DucksAndGeese,5c4fe690f856429df3a653b47ed3e66f,8,0.1960000029206276,0.008944272043279201,0.2080000025033951,0.013038404033255813,0.20000000298023224,0.0,0.20000000298023224,0.0,0.2060000026226044,0.0054772252485835735,0.20600000262260437,0.008944271376879004,0.2080000030994415,0.010954451313337414,0.20200000315904618,0.01788854437810848,0.19800000339746476,0.010954449885039493,0.2060000032186508,0.011401754486236712,0.2360000038146972,0.032863354665496766,0.2620000010728836,0.05932958541531419,0.2920000022649765,0.11903780812068691,0.30800000369548797,0.13084341954676282,0.31600000321865085,0.1438054239612016,0.3300000017881394,0.1140175441435617,0.33600000321865087,0.1221883823943412,0.34400000512599943,0.13520355579074397,0.35600000619888306,0.1335290294657207,0.3780000036954879,0.1355359735156137
tanh,0.5158026504679,80,1.54230528e-05,4,0.007542302998,DucksAndGeese,ee37f1fcbc227d86e3aba907009073ec,9,0.20400000333786011,0.008944272709679384,0.1960000032186508,0.0054772252485835735,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20400000274181368,0.008944271376879004,0.19800000309944152,0.004472135688439502,0.2060000032186508,0.019493588827212346,0.19800000309944152,0.004472135688439502,0.19600000292062758,0.0054772256566687025,0.2080000030994415,0.010954451313337414,0.20000000298023224,0.012247447983911053,0.19800000309944152,0.008366599766652513,0.1960000029206276,0.005477225656668703,0.19800000339746476,0.004472135855039595,0.2060000032186508,0.008944271710079194,0.2080000028014183,0.01788854425315845,0.20600000262260437,0.005477225248583675,0.2080000028014183,0.013038404090399176,0.21200000271201133,0.0216794835914439
gelu,0.2832765322529,28,0.0002283784877,1,1.65950009e-05,DucksAndGeese,0699bcf78b0eff1a2bbb9570712dcf04,10,0.20000000298023224,0.007071067390396986,0.22200000286102295,0.013038404947549397,0.27000000119209294,0.02828427061525926,0.2880000007152558,0.03563705744734506,0.33000000238418575,0.03605551267198322,0.37800000250339505,0.04658325464333593,0.3980000042915344,0.05403702200599436,0.4180000030994416,0.05585695903328527,0.4419999980926514,0.06300793447559586,0.48199999809265137,0.07014271300962573,0.5239999973773957,0.055497748797527655,0.5560000014305115,0.07569676695146944,0.5900000011920928,0.052440445818356,0.5980000030994415,0.0402492237875124,0.6180000007152557,0.04147287872562422,0.6459999966621399,0.040373256734293234,0.6759999966621401,0.036469161821540634,0.6979999947547914,0.02949576398371911,0.7319999957084656,0.024899799148102572,0.7399999952316285,0.02549510130858279
tanh,0.5418824269471,53,3.31280424e-05,4,1.88153436e-05,DucksAndGeese,62da62e8d8a4993b57423746f8836595,11,0.20000000298023224,0.0,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.20200000286102293,0.004472135688439502,0.20200000286102293,0.004472135688439502,0.19400000289082525,0.01341640806491879,0.20000000298023224,0.0,0.2020000034570694,0.010954451721422485,0.19800000309944152,0.004472135688439502,0.20000000298023224,0.0,0.19800000309944152,0.0248997998063914,0.19800000309944155,0.02049390212814302,0.2020000034570694,0.021679483402425582,0.2080000030994415,0.023874672660281267,0.19400000363588332,0.011401754094161184,0.18800000339746475,0.019235385006774228,0.188000003695488,0.022803509103165184,0.2000000038743019,0.02345208026050875,0.19800000384449962,0.02167948501767298,0.19000000357627872,0.010000000149011638
gelu,0.5897224995807,84,0.0002998338024,2,0.0003724138885,DucksAndGeese,4455d1f1b05928aa6cd994d03fef7ecf,12,0.20200000286102293,0.008366599766652513,0.2080000030994415,0.0130384052904094,0.2180000030994415,0.008366601013373179,0.22400000274181364,0.016733200958128587,0.2240000033378601,0.020736441123376574,0.23200000345706942,0.01923538570398133,0.2500000035762787,0.028284273249437237,0.2540000039339066,0.030495902771203405,0.27600000143051145,0.04449719011216759,0.2880000007152558,0.042661458441535245,0.30000000178813935,0.039370039105116175,0.31200000166893005,0.052153617161603535,0.3199999994039535,0.04847679384039604,0.33600000083446496,0.02701851138905907,0.3660000014305115,0.027018514587856295,0.38799999952316283,0.035637057363717695,0.40999999940395354,0.025495093418215563,0.4359999978542328,0.025099799893634634,0.4600000011920929,0.03535533695198598,0.4959999990463257,0.043931766249841624
gelu,0.139269492333,19,0.0007898021665,3,0.0096102073728,DucksAndGeese,01cf2bf6868fb88591c2f4c5224e7868,13,0.20200000286102293,0.004472135688439502,0.20400000333786011,0.011401754616928531,0.20200000286102293,0.013038404033255803,0.22400000214576718,0.03130495091387684,0.22000000178813933,0.0316227766016838,0.2260000026226044,0.023021729047676902,0.2420000022649765,0.026832816185371,0.24000000178813932,0.030822068419435137,0.2580000025033951,0.033466400402382177,0.2880000025033951,0.03962322589591077,0.30200000047683717,0.026832816018770925,0.3180000013113022,0.0327108556611119,0.3380000025033951,0.03492849942556398,0.36600000083446504,0.032093611205264425,0.38599999725818634,0.02880971979559114,0.42000000178813934,0.035355339902264415,0.43600000202655786,0.04335896879813553,0.456000002026558,0.048270076471102076,0.47800000369548795,0.0496990995123091,0.5020000022649765,0.07085196065333425
tanh,0.4507764162907,122,0.000180558342,2,1.7997467e-05,DucksAndGeese,a220592dc253310ab6ebfebfbfc82a2c,14,0.20600000262260437,0.015165749984153909,0.21000000238418579,0.007071067390396986,0.22000000298023226,0.015811388772058007,0.22200000345706936,0.021679484639636357,0.2500000029802322,0.04062019272017819,0.2540000015497208,0.039749212359176375,0.26599999964237214,0.049799595333900826,0.2880000025033951,0.07791020606578003,0.29200000286102296,0.0661059778053355,0.304000004529953,0.07469939959870778,0.3180000019073487,0.07190271284064935,0.34600000441074374,0.08111720018773433,0.3800000011920929,0.10392304656143103,0.40199999928474417,0.09038805006904661,0.43600000023841856,0.09071933937209854,0.4620000010728836,0.08467584724421963,0.48000000059604647,0.08860022398423081,0.5040000015497208,0.07402701896921156,0.5340000003576278,0.05856620363332607,0.5779999983310699,0.05449770394572102
tanh,0.4015135203542,33,0.0004842848408,2,0.0001293803392,DucksAndGeese,706979c72219e4e369d0de6b8329ed12,15,0.20400000333786011,0.011401754616928531,0.200000002682209,0.012247448592248423,0.20000000268220902,0.025495096486691418,0.21400000363588328,0.026076810352245423,0.2040000024437904,0.016733198954470473,0.2160000035166741,0.011401754878312185,0.23600000232458113,0.02190890133440528,0.24600000232458114,0.026076810180815407,0.266000003516674,0.043358966598649434,0.30200000435113905,0.05718391419201122,0.3140000042319298,0.06542170846369882,0.3360000047087669,0.06655824462738182,0.35000000178813934,0.05916079946818763,0.36600000262260435,0.05856620579600469,0.3900000011920929,0.06480740955929362,0.4240000009536743,0.05176871742386597,0.44799999952316283,0.05449770214110015,0.4979999995231628,0.053572379809063424,0.514000004529953,0.061886991591148056,0.5400000059604645,0.07449832368891363
