activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,dataset,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_7,val_acc_8,val_acc_9,val_acc_10,val_acc_11,val_acc_12,val_acc_13,val_acc_14,val_acc_15,val_acc_16,val_acc_17,val_acc_18,val_acc_19,val_acc_20
tanh,0.1785005305243,33,7.10048516e-05,1,0.000229559909,Adiac,0.024375,0.0300636947154998,0.0369426757097244,0.0547770708799362,0.0675159245729446,0.074140128493309,0.0858598738908767,0.1006369441747665,0.107515925168991,0.1197452247142791,0.1233121037483215,0.1284076452255249,0.1352866262197494,0.1416560530662536,0.1561783462762832,0.1546496838331222,0.1600000023841858,0.1729936331510543,0.1729936331510543,0.1775796204805374
gelu,0.59338668424,71,0.0007431084002,1,2.57853995e-05,Adiac,0.029375,0.0608917206525802,0.1228025496006011,0.152866244316101,0.1650955438613891,0.1964331233501434,0.2374522286653518,0.2596178334951401,0.2591082787513733,0.2692993611097335,0.2766878974437713,0.3014012742042541,0.3149044567346573,0.3261146479845046,0.3268789774179458,0.3345222908258438,0.3342675167322159,0.2876433116197586,0.2741401278972626,0.360764330625534
relu,0.5637841742458,123,0.000411966636,1,6.64670885e-05,Adiac,0.031875,0.0845859885215759,0.1587261170148849,0.2078980922698974,0.2354140126705169,0.2598726123571396,0.2769426745176315,0.3123566824197769,0.3123566871881484,0.313885349035263,0.3307006359100342,0.3360509538650512,0.3442038202285766,0.3653503161668777,0.3857324850559234,0.3987261128425598,0.4150318467617034,0.4188535034656525,0.4157961815595626,0.4040764325857163
gelu,0.4894151529872,10,1.92520411e-05,1,0.0012648926721,Adiac,0.0275,0.0236942678689956,0.0264968156814575,0.0315923571586608,0.0326114654541015,0.0313375800848007,0.031847134232521,0.0315923571586608,0.0336305737495422,0.0359235674142837,0.0354140132665634,0.0354140132665634,0.0356687903404235,0.0379617840051651,0.0389808923006057,0.0369426757097244,0.0402547776699066,0.0422929942607879,0.0410191088914871,0.0422929942607879
gelu,0.3750953901074,25,0.0003505335505,4,0.0076071881758,Adiac,0.025,0.0313375800848007,0.0328662425279617,0.0440764337778091,0.0476433128118515,0.0522293001413345,0.0555414021015167,0.0629299372434616,0.0733757972717285,0.0774522304534912,0.0843312114477157,0.093757963180542,0.0993630588054657,0.1019108295440673,0.099872612953186,0.1067515939474105,0.1146496832370758,0.1133757978677749,0.1243312120437622,0.1261146515607834
gelu,0.5020038223739,70,0.0004837533296,4,0.000372702002,Adiac,0.025,0.0298089176416397,0.0410191088914871,0.0580891728401184,0.0749044597148895,0.0863694280385971,0.0996178358793258,0.0932484090328216,0.1128662437200546,0.128662422299385,0.1442038238048553,0.1380891740322113,0.1615286648273468,0.1653503209352493,0.1699363082647323,0.1806369435787201,0.1966878998279571,0.1946496832370758,0.1987261170148849,0.2196178370714187
tanh,0.4343112475221,47,1.57382527e-05,4,0.0098409009701,Adiac,0.0325,0.0270063698291778,0.0280254781246185,0.0244585990905761,0.0267515927553176,0.0264968156814575,0.027261146903038,0.0275159239768981,0.0285350322723388,0.0310828030109405,0.0285350322723388,0.0300636947154998,0.0321019113063812,0.0336305737495422,0.0351592361927032,0.0331210196018219,0.0361783444881439,0.0379617840051651,0.0389808923006057,0.0407643318176269
relu,0.3207370910633,92,2.448909e-05,2,2.46549457e-05,Adiac,0.02375,0.0315923571586608,0.0377070069313049,0.0476433128118515,0.0596178352832794,0.0723566889762878,0.0761783450841903,0.0858598738908767,0.0973248422145843,0.101401275396347,0.1126114666461944,0.1212738871574401,0.1281528681516647,0.1363057345151901,0.1477707028388977,0.1518471360206604,0.1582165628671646,0.1650955438613891,0.1729936331510543,0.1801273912191391
tanh,0.4549358731843,32,5.29102393e-05,2,1.77243426e-05,Adiac,0.0275,0.0262420386075973,0.0264968156814575,0.0346496820449829,0.0366878986358642,0.0420382171869277,0.0458598732948303,0.0481528669595718,0.0537579625844955,0.0588535040616989,0.0614012748003005,0.0687898099422454,0.0731210201978683,0.0830573260784149,0.0830573260784149,0.0889171987771988,0.0901910841464996,0.0932484090328216,0.0935031861066818,0.1011464983224868
relu,0.5540916404406,81,2.35267378e-05,4,5.14126446e-05,Adiac,0.0262499999999999,0.0275159239768981,0.0247133761644363,0.0252229303121566,0.0254777073860168,0.0247133761644363,0.0295541405677795,0.0300636947154998,0.0280254781246185,0.0270063698291778,0.0285350322723388,0.0280254781246185,0.0285350322723388,0.0298089176416397,0.0282802551984787,0.0259872615337371,0.0305732488632202,0.0295541405677795,0.0285350322723388,0.0310828030109405
