activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
tanh,0.3633583992103,50,0.0002010646935,1,6.709385e-05,CinCECGTorso,ed9aaf43df12cd7f3007f4ca68cafa29,0,0.23578125,0.028061995401922155,0.6063278698921203,0.12174769996123068,0.7689508211612701,0.10646885231247662,0.8541967225074767,0.07593965635154233,0.8921639370918275,0.05520372921363911,0.9136393427848816,0.04483784740254151,0.9272786855697632,0.03481872635177946,0.9377049183845519,0.02546740520834886,0.9452131199836732,0.019676027475703923,0.9512131142616272,0.016180004075592835,0.9545901608467101,0.012666517170824598,0.9575081944465638,0.010474108657951273,0.958786883354187,0.00973071944848064,0.961344268321991,0.009268750289316795,0.9634426236152649,0.008868382009013936,0.9642622900009157,0.008784652601565074,0.9658360648155211,0.008298226709867467,0.9669836020469665,0.007371217967796915,0.9679344272613525,0.007033529635816863,0.9686885213851928,0.00627143252558255
gelu,0.1729053303171,24,1.38845551e-05,3,0.0001357952827,CinCECGTorso,cfeff12c4fac8655fbd00d05d480f736,1,0.26000000000000006,0.01944041376874473,0.2635081952810287,0.017336250584519753,0.2700327891111374,0.018496787116327167,0.2869508194923401,0.011158143331906095,0.3074098348617554,0.007678191334834354,0.3335081970691681,0.010149778879958753,0.3568196737766266,0.01191353253388753,0.3771147537231445,0.010986418143783216,0.3971803271770477,0.015489161081900179,0.4140655732154846,0.01652138256197763,0.4277377021312714,0.017726685568168997,0.4433770489692688,0.02027842727818972,0.4593114757537842,0.018454605354243106,0.47495082139968864,0.020852692238672543,0.49088524818420404,0.021673344762630165,0.504590163230896,0.019623224894946223,0.5184918022155761,0.022009192700407285,0.527442626953125,0.023068379315210413,0.538426228761673,0.028121706396376685,0.5480327880382537,0.028713574544971504
gelu,0.4877392393243,65,0.0001168172668,4,0.0002461600762,CinCECGTorso,15773bcefec29eb8b98b2eefcebe6dc3,2,0.24234375000000002,0.011380536084143848,0.2575081962347031,0.013298103218687251,0.2783934438228607,0.0220686432887117,0.29806557536125183,0.04047295076106848,0.32311475276947016,0.05483379839864436,0.35718032479286194,0.06539056334296997,0.38416393041610714,0.07858895314144604,0.40704917907714844,0.07911776788183111,0.43000000238418573,0.0838871050845808,0.44675410032272345,0.0815740914850457,0.4646229481697083,0.07935454262947286,0.48232787251472475,0.07744590847969923,0.499770497083664,0.07074104181549536,0.5166885244846344,0.07481567389176315,0.5285573792457581,0.07307839476150525,0.546131145954132,0.07198257818926256,0.5628852462768555,0.07530540068023016,0.5714098381996153,0.07330478159484843,0.5862623000144958,0.07534970713705977,0.5998360669612884,0.07541598362761744
gelu,0.5270725066208,83,1.6405107e-05,4,0.0005345189815,CinCECGTorso,91fa57aea9d43fcc7906bb261c09b20a,3,0.26875,0.016387638252658633,0.25714754223823544,0.015333169208497078,0.25416393399238585,0.01967404522321509,0.2543934428691864,0.02034220986643163,0.2619016402959824,0.01739119395084244,0.26672131061553955,0.01570308599937586,0.27265573918819425,0.016144999614229643,0.2783934426307678,0.019737730236001283,0.28275409936904905,0.019908214129149324,0.2897704911231994,0.01990929474933288,0.2945245885848999,0.02109269637699244,0.3009180325269699,0.019814576809127998,0.30121311426162717,0.020837611027380305,0.30662295162677766,0.022245178758488637,0.31022950947284694,0.021768924248607976,0.3116065585613251,0.02207320688929226,0.31773770332336426,0.024254928003124048,0.32357376992702486,0.022757204902555096,0.3260327869653702,0.02130939343232629,0.3328852450847625,0.02420257596730187
relu,0.3619822498371,14,0.0002107947679,3,1.07418377e-05,CinCECGTorso,2073f64d270ad42d5b9aa11774d78dc8,4,0.25437499999999996,0.0246657340758389,0.2639016395807266,0.01891166717150082,0.30462294995784756,0.036553592042485455,0.3572131145000458,0.06215439382545442,0.41452458858489993,0.05330737914733626,0.4584262263774872,0.05295342852287743,0.49527868866920466,0.0596547234884821,0.5204590129852296,0.05748752528690803,0.5430163931846619,0.052212871156742176,0.5591147494316102,0.04847438527647934,0.5771147549152374,0.047236812028639386,0.5893114745616913,0.040696602916340086,0.6036721384525299,0.0371391292978491,0.6120655727386474,0.04418004054048609,0.6206885313987731,0.04852090365789656,0.6272131168842315,0.04489588882139718,0.638098361492157,0.04672240746194997,0.6393442666530609,0.051646502818889745,0.6458032810688018,0.052163823621273656,0.65504918217659,0.049248639905433336
relu,0.5536549140244,104,1.07099908e-05,3,0.0004753660264,CinCECGTorso,8c1c6950282f0e85bee0e0da7b5e918d,5,0.264375,0.024466973913829237,0.2548196715116501,0.016659158309042906,0.255967213511467,0.01818179867246251,0.2618688488006592,0.015880755342102162,0.2702622956037521,0.02089299080214529,0.28203278839588164,0.022773788639140653,0.2912131136655807,0.021194063741143115,0.3016393435001373,0.02527276607402255,0.31485245764255526,0.02615604334387537,0.3209836030006409,0.02772479635120399,0.33216393232345587,0.02605510590969149,0.3386557364463806,0.028505599516113953,0.3477049160003662,0.029943734505084894,0.35698360681533814,0.031051750985569646,0.3660655748844147,0.029417665507064372,0.37757377147674565,0.03230743724047022,0.38767213106155396,0.033187591676622344,0.3942295098304749,0.033517154286157355,0.40281967043876643,0.03265165262958733,0.4121311473846435,0.030582228652171892
relu,0.3473123598305,63,2.85415706e-05,1,0.001640519068,CinCECGTorso,5742450bdf7a0d259b2ffe6c2f067700,6,0.25,0.047956278916321274,0.33504918217658997,0.03936379179823435,0.42406557440757753,0.03750345551536289,0.5148196709156035,0.0337934818142116,0.5992459011077881,0.031380402036192925,0.6648196721076964,0.028371933842780594,0.7157049179077147,0.02466475527047229,0.7580327820777892,0.022054211360497827,0.7917704916000368,0.01705919469859812,0.816885244846344,0.014000810744745741,0.8379344201087953,0.011783107548142945,0.8563606572151183,0.007330823252561382,0.8706557369232177,0.00910684533143347,0.8810819625854492,0.006929604808164625,0.89078688621521,0.00642844533771483,0.9004262280464174,0.007331911179358587,0.9070491838455201,0.006108615463166676,0.9137049174308778,0.00611696805092825,0.919016399383545,0.006100916982513028,0.9243606519699096,0.006012841536563038
relu,0.5511423928914,92,3.56194596e-05,3,0.0030315754747,CinCECGTorso,4850c66d46ac85e7624f6f8b6300b5ab,7,0.230625,0.02841860636097414,0.2598360651731491,0.01473131052745001,0.2808524578809738,0.013406788717707906,0.31059016585350036,0.011145494457090963,0.34442623019218443,0.02027193164271021,0.37475409984588626,0.026007516534796774,0.40786885023117064,0.032330220807415336,0.43622950553894047,0.034191040406147385,0.4660983586311341,0.030694370743689355,0.4921311461925507,0.027577308724202387,0.5146885204315186,0.020503473466753568,0.5327213084697723,0.018433553355137227,0.552065576314926,0.018451400255635433,0.5690819692611694,0.017878855357029416,0.5877049219608306,0.018747030547550926,0.6080000007152557,0.0199634908001659,0.6243934404850007,0.019591504639076576,0.6398032808303833,0.018696938095704923,0.6564590167999269,0.021432069372119195,0.6657049131393433,0.024460421256505917
gelu,0.1321503402253,105,9.18214799e-05,4,0.0006132819977,CinCECGTorso,5c4fe690f856429df3a653b47ed3e66f,8,0.2475,0.035036253545434916,0.2790163940191269,0.012445527558331611,0.40219672441482546,0.061812909326495566,0.5906229555606842,0.06169832697337408,0.7639672160148621,0.033120109342957484,0.8521967172622681,0.009639151063420557,0.8964590167999267,0.01147224949883503,0.9172131133079529,0.013321637694935932,0.9293770503997802,0.012845290320251956,0.9373114776611328,0.013557386879896816,0.9421967196464539,0.01060935307565482,0.9475737762451171,0.009875198350108964,0.9520327854156495,0.00847606215504249,0.9556393456459045,0.007152878932050717,0.9578360629081726,0.006863165233881105,0.9592786884307862,0.00737122790975896,0.9606557416915894,0.007351506894012041,0.9625901651382446,0.007449006918175008,0.963377046585083,0.00761774502659706,0.9660327816009522,0.006728702554751544
tanh,0.5158026504679,80,1.54230528e-05,4,0.007542302998,CinCECGTorso,ee37f1fcbc227d86e3aba907009073ec,9,0.234375,0.019390115071860715,0.2538360667228699,0.008936002970358202,0.2521311467885971,0.009744794726240768,0.2618032819032669,0.014002726104111048,0.2701639330387115,0.016335141153452335,0.2733770489692688,0.016327981316555048,0.279737703204155,0.01434758735005505,0.28626229703426365,0.014356856316041569,0.28999999880790706,0.013595691058276205,0.2931147533655166,0.017857568640954224,0.3008196741342545,0.01833831897241912,0.30357377290725707,0.01828563581735574,0.30563934445381163,0.016581949826797622,0.31111475169658664,0.015870087975063788,0.312885245680809,0.012846955482544723,0.3194426220655441,0.013453413221179206,0.32521311163902283,0.013848044205076985,0.3285245895385742,0.013621361686877125,0.3305573785305024,0.015607645650954223,0.33547540903091433,0.014815264266784027
