activation,dropout_rate,ff_dim,hidden_units,learning_rate,num_heads,num_layers,pooling,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
relu,0.0265276879474,500,79,0.0004837864921,8,3,max,BeetleFly,5078f6c5652b013755e73130d71a6cbf,0,0.49000000000000005,0.022360679774997894,0.49000000000000005,0.022360679774997894,0.48,0.0273861278752583,0.51,0.022360679774997918,0.51,0.013693063937629165,0.5599999999999999,0.037914377220257735,0.5349999999999999,0.045414755311462364,0.53,0.032596012026013234,0.54,0.08587782018658836,0.5650000000000001,0.08215838362577489,0.5700000000000001,0.09585144756340407,0.575,0.09519716382329885,0.62,0.03259601202601327,0.6199999999999999,0.10810874155219828,0.595,0.07373940601876311,0.5900000000000001,0.06519202405202651,0.605,0.07786205751198716,0.645,0.037080992435478306,0.6900000000000001,0.08944271909999157,0.7100000000000001,0.07202430145443968
relu,0.1654402463326,950,163,6.14628907e-05,2,1,max,BeetleFly,eff904301fa59339d36c7a04c52d5eeb,1,0.5,0.0,0.515,0.03354101966249683,0.495,0.027386127875258306,0.49000000000000005,0.02236067977499789,0.505,0.011180339887498959,0.5,0.0,0.5149999999999999,0.03791437722025774,0.49000000000000005,0.028504385627478455,0.5149999999999999,0.028504385627478476,0.525,0.04677071733467425,0.5200000000000001,0.04107919181288746,0.51,0.013693063937629165,0.53,0.04107919181288743,0.5149999999999999,0.028504385627478476,0.505,0.062249497989943677,0.5349999999999999,0.07416198487095663,0.5349999999999999,0.05755432216610667,0.52,0.0570087712549569,0.5549999999999999,0.06471089552772394,0.53,0.032596012026013234
gelu,0.2953675649848,391,163,5.33836948e-05,2,2,mean,BeetleFly,f07e977522c1e13657273db5b2e34a4e,2,0.51,0.022360679774997918,0.51,0.022360679774997918,0.505,0.020916500663351906,0.495,0.011180339887498959,0.5,0.017677669529663705,0.505,0.011180339887498959,0.525,0.046770717334674264,0.505,0.02091650066335191,0.5,0.03535533905932738,0.47000000000000003,0.02091650066335188,0.5,0.03061862178478973,0.51,0.04541475531146235,0.495,0.020916500663351906,0.505,0.07373940601876314,0.5050000000000001,0.07582875444051551,0.5,0.06846531968814576,0.5199999999999999,0.054198708471697006,0.5,0.025000000000000022,0.515,0.04541475531146238,0.495,0.032596012026013255
gelu,0.0055928107792,539,150,0.0008057523075,5,6,mean,BeetleFly,f8141fbe06830562c4e595e3161adeb0,3,0.5,0.017677669529663705,0.495,0.027386127875258303,0.495,0.032596012026013255,0.495,0.011180339887498959,0.495,0.011180339887498959,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.51,0.013693063937629165,0.505,0.011180339887498959,0.5,0.0,0.495,0.027386127875258303,0.495,0.02091650066335191,0.525,0.03535533905932737,0.51,0.022360679774997918
relu,0.2461945239047,731,221,3.89156591e-05,6,5,max,BeetleFly,5feca1e35cc0955b8c8a16b5fc862cd7,4,0.49000000000000005,0.05755432216610668,0.495,0.027386127875258306,0.495,0.027386127875258306,0.515,0.033541019662496875,0.515,0.028504385627478476,0.51,0.028504385627478476,0.515,0.028504385627478476,0.53,0.04107919181288747,0.515,0.013693063937629165,0.505,0.011180339887498959,0.505,0.011180339887498959,0.5,0.03535533905932738,0.495,0.011180339887498959,0.5,0.017677669529663705,0.5199999999999999,0.02738612787525833,0.515,0.022360679774997918,0.51,0.022360679774997918,0.5199999999999999,0.03259601202601323,0.515,0.03354101966249683,0.5199999999999999,0.037080992435478306
gelu,0.0936944918523,732,213,0.0002014923149,4,5,max,BeetleFly,7b9a840f6b556ae13282c7b797dd3749,5,0.505,0.011180339887498959,0.5,0.0,0.5,0.0,0.51,0.013693063937629165,0.5,0.0,0.5,0.017677669529663705,0.485,0.03354101966249685,0.505,0.011180339887498959,0.505,0.020916500663351906,0.51,0.013693063937629165,0.5,0.03061862178478973,0.5399999999999999,0.05184110338331929,0.53,0.027386127875258286,0.53,0.054198708471697,0.54,0.06274950199005568,0.5349999999999999,0.03354101966249684,0.57,0.04808846015417835,0.55,0.030618621784789708,0.5599999999999999,0.045414755311462364,0.58,0.05419870847169699
relu,0.281344024162,409,248,0.0001598812509,5,6,max,BeetleFly,3c258493b06b03fd24744e18d060565c,6,0.5,0.030618621784789753,0.5,0.030618621784789753,0.5,0.0,0.505,0.011180339887498959,0.495,0.011180339887498959,0.495,0.011180339887498959,0.48999999999999994,0.028504385627478455,0.5199999999999999,0.03259601202601323,0.505,0.027386127875258327,0.5349999999999999,0.04183300132670377,0.51,0.013693063937629165,0.51,0.028504385627478476,0.505,0.011180339887498959,0.5,0.017677669529663705,0.49000000000000005,0.013693063937629165,0.505,0.027386127875258327,0.5199999999999999,0.020916500663351906,0.52,0.02738612787525833,0.52,0.02738612787525833,0.51,0.05184110338331929
gelu,0.247283859401,577,166,5.77490021e-05,7,2,mean,BeetleFly,bc4d007301e7949e63d78e1ec6e7df62,7,0.525,0.030618621784789708,0.51,0.013693063937629165,0.5149999999999999,0.013693063937629165,0.525,0.043301270189221926,0.495,0.011180339887498959,0.475,0.03535533905932738,0.5399999999999999,0.045414755311462364,0.51,0.022360679774997918,0.505,0.011180339887498959,0.51,0.05184110338331929,0.5349999999999999,0.022360679774997918,0.505,0.057008771254956896,0.515,0.028504385627478476,0.5449999999999999,0.0670820393249937,0.535,0.057554322166106696,0.5750000000000001,0.10458250331675945,0.5799999999999998,0.07582875444051547,0.575,0.03952847075210472,0.55,0.017677669529663664,0.5349999999999999,0.03354101966249684
relu,0.2430681011365,873,158,0.0002517665498,5,6,max,BeetleFly,2f6a7b06482ea0fa8b6fd6a10f451d95,8,0.525,0.025000000000000022,0.52,0.02738612787525833,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.05303300858899105,0.52,0.054198708471697006,0.495,0.011180339887498959,0.51,0.028504385627478476,0.5,0.0,0.495,0.027386127875258306,0.54,0.03354101966249681,0.52,0.020916500663351906,0.525,0.05,0.52,0.02091650066335191,0.52,0.020916500663351906,0.515,0.022360679774997918,0.515,0.022360679774997918,0.495,0.027386127875258306,0.515,0.033541019662496875
gelu,0.0494137506793,752,145,2.78859651e-05,5,1,max,BeetleFly,925618cc0fdd260aa054bac32b9a7f2b,9,0.505,0.011180339887498959,0.51,0.022360679774997918,0.5,0.0,0.51,0.022360679774997918,0.51,0.028504385627478476,0.5199999999999999,0.03259601202601323,0.53,0.048088460154178364,0.52,0.062249497989943677,0.54,0.02850438562747844,0.5199999999999999,0.020916500663351906,0.5349999999999999,0.07416198487095661,0.525,0.017677669529663705,0.54,0.048733971724044804,0.55,0.03535533905932735,0.56,0.06020797289396147,0.5449999999999999,0.0273861278752583,0.53,0.02091650066335191,0.53,0.032596012026013234,0.5349999999999999,0.04183300132670377,0.5349999999999999,0.04183300132670377
