Dataset,1,5,10,15,20,30,50,70,75,100
AbnormalHeartbeat,0.008000001907348665,0.008455283006032332,0.00858536338806153,0.00741463518142702,0.004780488967895513,0.005170733451843268,0.0026341447830200205,0.0035121960639953763,0.0039024376869201795,0.004195121288299575
Adiac,0.16529935812950133,0.08580891537666321,0.0726114637851715,0.06771974301338195,0.030573247432708738,0.012382165193557736,0.012382165193557736,0.012280253887176518,0.012280253887176518,0.0
ArrowHead,0.08502324843406676,0.07069766831398008,0.023255809068679766,0.01004650783538814,0.01004650783538814,0.0066976718902587605,0.008186044692993156,0.008186044692993156,0.008186044692993156,0.008186044692993156
Beef,0.1860000095963478,0.1366666725873947,0.08000000274181367,0.024000000715255744,0.012000000476837159,0.012666666269302374,0.0,0.0,0.0,0.0
BeetleFly,0.12900000000000006,0.07550000000000004,0.061000000000000054,0.027000000000000024,0.029000000000000026,0.019000000000000017,0.017000000000000015,0.01200000000000001,0.01200000000000001,0.01200000000000001
BinaryHeartbeat,0.007219498157501225,0.015999984741210938,0.009268279552459725,0.0035121817588805947,0.008682916164398225,0.007902424335479741,0.003999986648559562,0.00419511222839355,0.0032195010185241514,0.004195110797882063
BirdChicken,0.019000000000000017,0.015000000000000013,0.01100000000000001,0.017000000000000015,0.019000000000000017,0.006000000000000005,0.014000000000000012,0.013000000000000012,0.009000000000000008,0.009000000000000008
CBF,0.0006021499633789062,0.0001720428466796875,0.00012903213500976564,8.602142333984375e-05,0.0001720428466796875,0.00025806427001953127,0.00038709640502929685,0.00012903213500976564,0.00021505355834960938,0.00021505355834960938
Car,0.03600000262260437,0.04166666889190671,0.030666670083999613,0.026333335876464824,0.02366666913032529,0.021333337068557712,0.013666670560836768,0.00433333373069762,0.006333334684371916,0.0026666665077209385
CatsDogs,0.05478787994384764,0.00824242591857911,0.03842424249649048,0.015393938541412333,0.013575757026672353,0.003999999523162834,0.0,0.0,0.0,0.0
ChlorineConcentration,0.0022477691173554025,0.0018494071960449832,0.0014087049961090336,0.0032696616649628084,0.0011412029266357538,0.0006100509166717671,0.0009737746715545725,0.001660808324813856,0.001660808324813856,0.0009737746715545725
CinCECGTorso,0.057573775768280065,0.02489180660247805,0.0089770531654358,0.01208525180816653,0.00037377214431764114,0.00037377214431764114,0.0,0.0,0.0,0.00037377214431764114
CounterMovementJump,0.044952375888824433,0.016761898517608585,0.015999991893768238,0.01599999332427975,0.013999992847442577,0.013999992847442577,0.009142852783203082,0.0016190466880798172,0.0032380933761596343,0.0016190466880798172
DucksAndGeese,0.3631999936401843,0.2791999946236611,0.12559999835491178,0.008800000667572005,0.008800000667572005,0.002800000190734853,0.002800000190734853,0.002800000190734853,0.002800000190734853,0.0
EigenWorms,0.013230764865875266,0.004307693481445307,0.001538462638854976,0.002461537837982175,0.00615384531021117,0.004307691574096673,0.0040000004768371514,0.004307691574096673,0.004307691574096673,0.003692307472228995
FaultDetectionB,0.02230302286148069,0.02593939018249509,0.02206059980392454,0.006545449733734121,0.015030297279357873,0.008484840869903532,0.002666663169860817,0.00412120676040646,0.0021818151473998793,0.0019393916130065803
FiftyWords,0.04579005527496336,0.0007513813972473083,0.0007513813972473083,0.0007513813972473083,0.0007513813972473083,0.0007513813972473083,0.0007513813972473083,0.0007513813972473083,0.0007513813972473083,0.0
HouseTwenty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KeplerLightCurves,0.10214765238761907,0.06786577677726749,0.02615302324295048,0.004714097023010266,0.0070711455345154,0.009428194046020532,0.002357048511505133,0.0,0.0,0.0
RightWhaleCalls,0.005965823650360092,0.004956267356872557,0.002685409545898443,0.0027828044891357482,0.003195515155792239,0.0015461220741272096,0.0028926873207092197,0.0015795640945434509,0.0023766970634460315,0.0023766970634460315
classification_ozone,0.013419355392456056,0.016774193286895757,0.008774193763732918,0.009032258749008194,0.004645160436630258,0.004645161151886001,0.004645161151886001,0.004645161151886001,0.004645161151886001,0.004645161151886001
