activation,dropout_rate,kernel_size,learning_rate,num_filters,num_layers,pooling,pooling_size,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
elu,0.2992323465523,4,0.0001555839421,45,5,max,1,HouseTwenty,07102f5bd4d6e7954ace2a28fc3122e9,0,0.4887499999999999,0.047269176002972584,0.55,0.029973947020704488,0.5450000000000002,0.036012150727219853,0.5475,0.04689582870576017,0.5537500000000001,0.04366062299143244,0.5725,0.04159890323073432,0.5912499999999999,0.04112670969090528,0.6224999999999999,0.031124748994971856,0.6449999999999999,0.03518922065064814,0.6725,0.024447009019509938,0.7012499999999999,0.03318979511837936,0.7124999999999999,0.04026280852101603,0.7274999999999998,0.046055333567351385,0.7412500000000001,0.04298437216012349,0.75875,0.03324859019567594,0.7649999999999999,0.022360679774997873,0.7725,0.023634588001486306,0.775,0.015309310892394864,0.7812500000000001,0.017677669529663716,0.7825,0.011180339887498952
sigmoid,0.407550027884,6,0.0005432940046,88,4,max,2,HouseTwenty,8b38e803db304323f3db3858b9d7bd2a,1,0.5025,0.022360679774997887,0.4625,0.043301270189221926,0.48249999999999993,0.011180339887498935,0.49874999999999997,0.02183031149571622,0.5162500000000001,0.031124748994971828,0.64625,0.1384625400604799,0.77625,0.12298373876248841,0.86625,0.06869315832017044,0.8862499999999999,0.054914706591221996,0.91875,0.02997394702070448,0.9400000000000001,0.012183492931011198,0.9412499999999999,0.014388580541526662,0.94625,0.012960275845829821,0.9462499999999998,0.020539595906443733,0.9475,0.025617376914898998,0.9475,0.025617376914898998,0.9487499999999999,0.027027185388049563,0.95,0.02829807855667942,0.95,0.02829807855667942,0.95,0.02829807855667942
gelu,0.184699962806,4,0.000314981651,95,3,average,1,HouseTwenty,366831733cf14bcf1330a1136a729549,2,0.4925,0.04225110945288892,0.7512500000000001,0.034629737942987654,0.73625,0.03546565239777777,0.6875,0.04238956239453294,0.6912499999999999,0.03205220351239522,0.7175,0.02944804747347435,0.74875,0.036550478793033615,0.7675000000000001,0.0376040223912283,0.7925,0.03518922065064812,0.8099999999999999,0.034686092313779025,0.82125,0.03468609231377903,0.83375,0.03143694084989821,0.8412499999999999,0.03765592582848018,0.8474999999999999,0.03765592582848018,0.8487499999999999,0.03601215072721986,0.8537500000000001,0.03354101966249683,0.8550000000000001,0.03546565239777777,0.85875,0.030168795965367916,0.86,0.03324859019567597,0.85625,0.0350780380010057
tanh,0.0811027551686,9,1.35494661e-05,11,5,average,2,HouseTwenty,d5b4fd81bc218d14dd3eae0fd69bd747,3,0.5037499999999999,0.025233286547732943,0.48624999999999996,0.025155764746872648,0.48500000000000004,0.013693063937629143,0.495,0.023551804601770965,0.50625,0.019263793759278038,0.5137499999999999,0.024764515945198694,0.5225,0.025233286547732936,0.5425000000000001,0.020916500663351868,0.5549999999999999,0.021830311495716195,0.56625,0.025995792928856773,0.5712499999999999,0.03468609231377902,0.57625,0.039872844769341435,0.5775,0.03552068059595705,0.58875,0.041316234702595996,0.605,0.0406009544222793,0.6137499999999999,0.03837520358252187,0.6325,0.02843578291519331,0.6399999999999999,0.03867937111691449,0.6425000000000001,0.04201934078492904,0.66,0.047103609203541924
tanh,0.3479230669662,6,0.0002433855158,111,1,average,1,HouseTwenty,c60901eaf57c58522605fef72ca472e5,4,0.4925,0.03289424341735192,0.5787500000000001,0.03552068059595705,0.49749999999999994,0.04476501144867493,0.5037499999999999,0.050505259627092326,0.55375,0.03552068059595705,0.5762500000000002,0.04201934078492902,0.60625,0.06658523672707035,0.645,0.07062776543258323,0.6775,0.06968119366084366,0.7275,0.05387340484877488,0.76625,0.03143694084989821,0.80625,0.030618621784789732,0.8412499999999999,0.02850438562747847,0.8675,0.023551804601770965,0.885,0.01905993835247112,0.9,0.014657549249448235,0.905,0.019465514377996797,0.9087500000000001,0.022793228161013073,0.9099999999999999,0.025233286547732915,0.915,0.030168795965367937
elu,0.3302288638055,8,2.16507712e-05,45,3,max,1,HouseTwenty,cf34fdaa6313b61659b8cc3ab2370f5d,5,0.515,0.048533171645792954,0.6212500000000001,0.060692616931551056,0.6825,0.04788495327344489,0.70875,0.03660387616086582,0.7362500000000001,0.027740426276465183,0.75,0.02119478119726644,0.7612500000000001,0.027740426276465183,0.77625,0.02044428404224513,0.78125,0.01822172467139157,0.7825,0.017343046156889533,0.7875,0.014657549249448223,0.79125,0.01438858054152668,0.79125,0.00838525491562424,0.7925,0.012022115038544594,0.7937500000000001,0.012500000000000011,0.8025,0.016886570107632896,0.80375,0.015051993223490363,0.80375,0.011353688827865593,0.8049999999999999,0.017343046156889485,0.80625,0.016535945694153707
gelu,0.0369594439556,10,1.57409835e-05,20,4,max,1,HouseTwenty,727061ba1eb1a204007d3387fc422076,6,0.5025000000000001,0.037133626943782375,0.57875,0.041126709690905254,0.62375,0.0357399461387395,0.6250000000000001,0.05266343608235228,0.63375,0.0614918693812442,0.64375,0.049013709816744126,0.67375,0.044282473959795884,0.69375,0.0400195264839553,0.7137499999999999,0.027740426276465176,0.74125,0.020058508169851542,0.7575000000000001,0.01425219281373923,0.7875,0.01822172467139156,0.8074999999999999,0.014252192813739213,0.82,0.016177723881930964,0.825,0.013258252147247771,0.8400000000000001,0.00947859430506445,0.8474999999999999,0.012960275845829813,0.8525,0.007126096406869626,0.8512500000000001,0.00927024810886958,0.8550000000000001,0.010269797953221868
tanh,0.1439934396374,9,0.0002061012653,113,1,average,1,HouseTwenty,3618dafc43c72d1470e7d6623f4ab761,7,0.5075000000000001,0.016770509831248438,0.5525,0.04298437216012351,0.46125,0.01789727632909544,0.5025,0.07350063775233519,0.5050000000000001,0.07466069079508976,0.5125000000000001,0.0688918990157769,0.54625,0.05459366950480613,0.58125,0.061713805181660954,0.6362499999999999,0.06823672031978091,0.68875,0.06425656581237438,0.7387499999999999,0.06605513795307671,0.7849999999999999,0.05618051263561059,0.81875,0.05115845482420282,0.83625,0.04580017740140313,0.85125,0.041079191812887446,0.8699999999999999,0.03937996000505842,0.8825,0.03518922065064813,0.8924999999999998,0.022273162101506844,0.89125,0.025233286547732936,0.8925000000000001,0.024366985862022413
sigmoid,0.3154728035377,10,3.50870128e-05,77,1,max,1,HouseTwenty,36570c92833b178a50f3b56539b52c29,8,0.5162500000000001,0.019059938352471165,0.54625,0.04366062299143248,0.54625,0.053143379173703306,0.57125,0.0508905074645557,0.5525,0.06578848683470383,0.5737500000000001,0.09389572008350544,0.605,0.07748487755684975,0.6925000000000001,0.06302901117739353,0.76125,0.044282473959795884,0.82875,0.0263687788871612,0.85875,0.013693063937629152,0.8712500000000001,0.015051993223490356,0.8762500000000001,0.017897276329095456,0.875,0.018221724671391576,0.8787499999999999,0.01956559480312318,0.8787499999999999,0.0162980060130066,0.88125,0.013258252147247757,0.8800000000000001,0.012808688457449497,0.8800000000000001,0.014921670482891638,0.88125,0.01711632992203642
gelu,0.1698442191575,5,0.0001386811786,52,1,max,2,HouseTwenty,30760bef3a3a384cdee217ec85a3eb06,9,0.48375,0.030168795965367933,0.6487499999999999,0.029448047473474383,0.6924999999999999,0.03786282807715242,0.72875,0.024843258642939736,0.74875,0.036012150727219826,0.77875,0.0349665018267484,0.7949999999999999,0.03681669118755785,0.8087500000000001,0.027810744326608745,0.81125,0.028090256317805262,0.8200000000000001,0.02436698586202241,0.8225,0.027099354235848503,0.8275,0.026368778887161236,0.8300000000000001,0.022707377655731168,0.8324999999999999,0.02396286189085102,0.8299999999999998,0.024764515945198688,0.8262500000000002,0.02396286189085099,0.825,0.025387620014487376,0.8262499999999999,0.029114536747130278,0.8274999999999999,0.027099354235848493,0.8299999999999998,0.02911453674713031
relu,0.0220773980159,7,0.0001267295802,67,3,max,2,HouseTwenty,143c5b89e6ae3bd33e9f230755e2b504,10,0.5025000000000001,0.049725810702290235,0.6849999999999999,0.04159890323073435,0.7549999999999999,0.04383919479187545,0.8074999999999999,0.03377314021526575,0.8312499999999998,0.02420614591379633,0.8424999999999999,0.02554102092712817,0.8462499999999998,0.0214694550466471,0.8574999999999999,0.019465514377996786,0.8700000000000001,0.015562374497485952,0.87375,0.016177723881931,0.8800000000000001,0.018434851504690767,0.8837499999999998,0.023217719526258406,0.8862500000000001,0.021830311495716247,0.885,0.020058508169851493,0.8875,0.01593443597997744,0.8887499999999999,0.01425219281373922,0.8887499999999999,0.013549677117924248,0.8899999999999999,0.01296027584582983,0.8924999999999998,0.012022115038544596,0.89125,0.01218349293101121
