Dataset,1,5,10,15,20,30,50,70,75,100
AbnormalHeartbeat,0.0,0.0,0.2,0.2,0.2,0.4,0.6,0.6,0.6,0.6
Adiac,0.4,0.2,0.2,0.2,0.6,0.6,1.0,0.8,0.6,0.8
ArrowHead,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.2
Beef,0.4,0.2,0.6,0.2,0.4,0.6,0.0,0.4,0.4,0.6
BeetleFly,0.4,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.4,0.6
BinaryHeartbeat,0.2,0.0,0.2,0.2,0.6,0.2,0.4,0.4,0.4,0.6
BirdChicken,0.0,0.4,0.2,0.4,0.2,0.2,0.4,0.6,0.2,0.2
CBF,0.0,0.0,0.0,0.4,0.2,0.8,0.0,0.2,0.0,0.0
Car,0.2,0.4,1.0,0.6,0.8,0.6,0.6,0.8,0.8,1.0
CatsDogs,0.0,0.6,0.8,0.6,0.6,0.6,0.2,0.8,0.6,0.6
ChlorineConcentration,0.2,0.2,0.4,0.0,0.2,0.2,0.6,0.4,0.4,0.4
CinCECGTorso,0.2,1.0,0.8,0.6,1.0,1.0,0.8,1.0,1.0,1.0
CounterMovementJump,0.0,0.4,0.4,0.6,0.2,0.4,0.8,1.0,0.8,0.8
DucksAndGeese,0.0,0.0,0.0,0.6,0.8,0.6,0.8,0.8,0.8,0.6
EigenWorms,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2
FaultDetectionB,0.0,0.8,0.2,0.6,0.6,0.6,0.8,1.0,0.8,0.6
FiftyWords,0.4,0.6,0.8,0.6,1.0,1.0,0.8,1.0,0.8,0.8
HouseTwenty,0.0,0.2,0.2,0.0,0.0,0.2,0.6,0.2,0.2,0.2
KeplerLightCurves,0.2,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.4,0.4
RightWhaleCalls,0.0,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4
classification_ozone,0.6,0.4,0.4,0.2,0.6,0.8,0.8,0.8,0.8,0.8
