activation,dropout_rate,ff_dim,hidden_units,learning_rate,num_heads,num_layers,pooling,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
relu,0.0719123714141,259,228,2.33335609e-05,4,4,mean,CatsDogs,9417a02914e13a25839fe40e6d409347,0,0.5031818175315858,0.01618370996704478,0.5175757575035095,0.04897479705098333,0.5757575750350952,0.025533787245033537,0.590909093618393,0.014532821056056676,0.6072727298736573,0.02159821868996109,0.5945454573631287,0.015948715213285215,0.6187878859043121,0.030333315141205002,0.6260606050491333,0.010186506894577126,0.6290909051895142,0.016402871357279553,0.6290909147262573,0.02313771513512075,0.6478787851333617,0.019450680925981175,0.631515154838562,0.019708624644982305,0.6527272701263428,0.018507184715772958,0.6478787875175476,0.024655573584780374,0.6478787875175476,0.015804123856742083,0.656969690322876,0.02341386626671232,0.6545454478263855,0.011539043851791433,0.6551515173912048,0.013449909891694506,0.6739393973350525,0.026120437868009588,0.6678787851333617,0.018131237253527888
gelu,0.0437184814576,603,195,7.04507047e-05,7,6,max,CatsDogs,bd75f092777ccf88926c6cebf691a664,1,0.513125,0.02789839265083204,0.5509090936183929,0.042337574986308205,0.5927272713184356,0.03204106743433166,0.615151515007019,0.038628934405488015,0.6333333277702331,0.038390478120305965,0.6490909075736999,0.03793329608082429,0.6496969699859619,0.038960319472405566,0.6496969676017761,0.04357740453002984,0.6599999928474426,0.020928844832012912,0.6775757527351379,0.0320410718031188,0.6739393901824952,0.016120525978953738,0.6636363601684571,0.03408249301613623,0.6684848463535309,0.018875655796483513,0.6933333373069763,0.01956834522444012,0.6957575726509094,0.021276966525078198,0.7054545426368714,0.01909331427437605,0.7109090900421143,0.010409428548706395,0.7084848427772522,0.03713821929800163,0.714545452594757,0.027390312542629656,0.7151515197753906,0.019755159620967685
relu,0.2983962896069,990,181,0.0002440740555,8,3,mean,CatsDogs,856343cdcf179f97333ff3dc4c0f21e1,2,0.5025,0.011981430945425487,0.5266666650772095,0.03315378367223411,0.563636360168457,0.02433693454717235,0.5787878680229188,0.03045416589792678,0.5848484754562377,0.026155572099716213,0.6060606002807617,0.02452486922424327,0.5739393901824952,0.036401496404306205,0.5963636326789856,0.024933339811724232,0.6121212124824524,0.0215343558190291,0.6103030276298524,0.027822741040145663,0.6381818127632142,0.041967234429722645,0.6284848475456237,0.02942672985397349,0.6448484873771667,0.03315379042769111,0.6393939316272735,0.04757672357397644,0.6557575726509094,0.04130560255507255,0.6490909051895141,0.049811389926598955,0.6557575750350952,0.031095686758392638,0.6793939328193666,0.03484189661200768,0.6715151453018188,0.033374635146706556,0.6733333349227906,0.03503900782166585
gelu,0.0029577255343,667,107,6.86804667e-05,2,3,mean,CatsDogs,5de30cea92e167197acb3730380dca27,3,0.4957196998596191,0.010141506631919681,0.5000000059604645,0.02307809885630178,0.5490909075736999,0.04162669591937976,0.5769696998596192,0.0554056646721631,0.5818181800842285,0.05972849547795185,0.6042424249649048,0.05325062538016573,0.5993939363956451,0.03607205455539042,0.5987878823280334,0.027154635269494475,0.6187878751754761,0.018105892730436335,0.6199999976158143,0.023335299546502406,0.628484845161438,0.020282663105609482,0.6339393901824951,0.02739031900505104,0.633939392566681,0.017850515801865377,0.6496969652175905,0.013483993632576009,0.6272727251052856,0.018307650646418743,0.6503030300140381,0.017088325773560224,0.6454545497894287,0.014845401339655465,0.660606062412262,0.008298826332077782,0.6545454573631286,0.032637357075876144,0.669696969985962,0.02099455543878928
relu,0.2645614037559,487,147,0.0006260175817,8,5,max,CatsDogs,df15637674eca81443d8e09a52919b6e,4,0.49859848499298104,0.01921139926322744,0.5236363649368286,0.006569539654327379,0.5527272748947143,0.01970861538880887,0.5781818127632141,0.03195496470819419,0.5721212100982666,0.03497342464645762,0.6078787899017334,0.030798973292461423,0.5860606026649475,0.046532664262851624,0.6339393925666809,0.019917181419552354,0.6242424297332764,0.03015113236110482,0.6569696950912476,0.015362169288331057,0.6606060600280762,0.03015112517251355,0.664242422580719,0.04367212103600523,0.6793939423561096,0.024185532087540255,0.6987878847122191,0.021914759928575958,0.6860606098175049,0.04331319487147038,0.6830303120613099,0.0569180851018113,0.6824242496490479,0.055974542647899216,0.6933333444595335,0.03451087425702143,0.6951515173912048,0.026382779957488403,0.6975757575035095,0.024655566405564065
gelu,0.0063951533132,489,216,1.4126746e-05,4,1,mean,CatsDogs,a6fc1b80883eac6602bacf3b97e67f62,5,0.49308712005615235,0.017287578758253912,0.49393939018249516,0.017798993615605777,0.5290909123420715,0.04770201245944324,0.5436363649368288,0.028795849887310997,0.5539393949508667,0.04667060280829917,0.5896969747543335,0.04169282505747699,0.5963636374473571,0.017195462879647766,0.5854545497894287,0.02178869799585978,0.5927272701263429,0.01982474975899422,0.595151516199112,0.01959179151411646,0.6109090971946716,0.01583316311808269,0.6133333373069763,0.009958597148455393,0.6218181896209718,0.02070831615764783,0.6199999964237213,0.01959179888945269,0.6206060647964478,0.022309293506193276,0.6181818199157716,0.01916532443587459,0.6266666722297669,0.00943782246787826,0.6333333349227905,0.009340026813015864,0.6321212196350098,0.012045217870326728,0.6333333396911621,0.011338369595918399
relu,0.251661255633,1004,251,0.000575785574,3,2,mean,CatsDogs,a79667e5f5678c177d599a08851d2952,6,0.5110606050491333,0.00874228050450285,0.5048484826087952,0.004595682420777319,0.5309090900421143,0.03137497954862515,0.549696969985962,0.019237047767315614,0.5854545426368715,0.06088571810977239,0.5963636302947999,0.025025240891005374,0.6460606002807617,0.04465972026646545,0.6418181824684143,0.06479464628548111,0.6581818175315857,0.040508690143434355,0.6860606098175049,0.0418028001268637,0.6848484945297242,0.03284769277291101,0.6812121200561523,0.04897478967494032,0.6860606074333191,0.044669989979256364,0.6963636422157288,0.03108092176702968,0.6957575750350952,0.02723903505296812,0.6981818175315857,0.031021777902537316,0.6975757598876953,0.024374648075450898,0.7030303049087523,0.021746511997443995,0.692121217250824,0.022737370225110503,0.7078787970542908,0.04152732816440745
gelu,0.1337688254872,573,204,0.0002148012804,5,1,mean,CatsDogs,a9028e32d591f08d279c668d04090ac6,7,0.5185795497894287,0.030580847092709675,0.5012121212482452,0.016120527939715405,0.569696968793869,0.04193440072836006,0.5678787910938263,0.018507186716459158,0.5763636374473572,0.02870002380593397,0.5957575702667237,0.030724344396599004,0.5806060576438903,0.04012149181487306,0.5915151500701905,0.026797201838890238,0.615757577419281,0.03523501811484728,0.5987878823280335,0.03633837107710383,0.602424247264862,0.04671976826052412,0.5915151500701905,0.03947543564839817,0.6303030323982239,0.03933561602754397,0.6363636422157287,0.025979443175887202,0.6369696998596192,0.023802824610801587,0.6593939423561097,0.017747319515330418,0.6660606145858765,0.02853959288673421,0.6593939447402954,0.030798965609985858,0.6648484897613525,0.030724335696079616,0.6709090971946716,0.044977285071538815
relu,0.2021902804913,890,216,0.0001532572611,3,5,max,CatsDogs,76f106d4efb5a0c951024cf5a7bec019,8,0.514848484992981,0.012512800201973895,0.5169696950912475,0.013653187424150682,0.5606060600280761,0.023956647958256368,0.5848484849929809,0.019403408289235688,0.5830303013324738,0.012784866191766574,0.5884848523139954,0.02220614439316227,0.5921212124824524,0.030947689504187748,0.5963636326789856,0.02755744210994812,0.5763636326789856,0.023899079243893166,0.6242424201965331,0.026330532157032467,0.6096969723701477,0.03377123710990782,0.6030303072929383,0.02174650867516284,0.6224242424964905,0.03465692360815876,0.6375757575035095,0.037396942518339645,0.6466666674613952,0.015090781018972139,0.6448484897613526,0.024374633255116816,0.6400000023841858,0.05493964838490385,0.6545454549789429,0.031125205825986334,0.6454545474052429,0.02226810180670658,0.6678787899017334,0.030798974524004746
gelu,0.2774385306967,717,198,0.0001386042233,7,1,mean,CatsDogs,bf2a36597b469254b705b2b2e60c48a5,9,0.5054734873771667,0.009201073563837057,0.5266666650772095,0.021998414202029633,0.5527272748947144,0.030649536733074606,0.5684848499298095,0.040349713918269886,0.5818181824684142,0.04165978006983317,0.5963636434078217,0.014752323219129738,0.6090909147262573,0.0402585847981212,0.6072727274894715,0.025043592119438643,0.6200000083446502,0.016120532869635017,0.6139393961429596,0.006976279481895834,0.6163636422157287,0.014469497583365841,0.6212121272087098,0.01267667278959429,0.6224242389202118,0.018996889525910606,0.6145454573631287,0.011618370607660192,0.6315151596069336,0.013484005554259342,0.6309090924263001,0.0086774771445261,0.6339394021034241,0.012567536564536788,0.6369696998596192,0.022411967647756142,0.6466666698455811,0.012784863013047584,0.6357575774192811,0.014752313240677528
