dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
CounterMovementJump,FCNN,0.9071428656578064,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CounterMovementJump,FCNN,0.911904764175415,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CounterMovementJump,FCNN,0.9023809432983398,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CounterMovementJump,FCNN,0.899999988079071,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CounterMovementJump,FCNN,0.8952380895614624,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
CounterMovementJump,FCNN,0.8976190447807312,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CounterMovementJump,FCNN,0.9071428537368774,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CounterMovementJump,FCNN,0.911904764175415,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CounterMovementJump,FCNN,0.911904764175415,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CounterMovementJump,FCNN,0.9154761910438538,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
CounterMovementJump,FCNN,0.9261904716491699,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CounterMovementJump,FCNN,0.9238095164299012,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CounterMovementJump,FCNN,0.9023809432983398,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CounterMovementJump,FCNN,0.9095238089561463,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CounterMovementJump,FCNN,0.9166666626930237,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
CounterMovementJump,FCNN,0.7297619104385376,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CounterMovementJump,FCNN,0.9166666626930237,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CounterMovementJump,FCNN,0.7619047582149505,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CounterMovementJump,FCNN,0.7869047582149505,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CounterMovementJump,FCNN,0.9214285731315612,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
CounterMovementJump,FCNN,0.9047619104385376,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CounterMovementJump,FCNN,0.9059523701667785,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CounterMovementJump,FCNN,0.8964285612106323,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CounterMovementJump,FCNN,0.9035714268684387,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CounterMovementJump,FCNN,0.9154761791229248,relu,0.3619822498371,14.0,0.0002107947679,3,1.07418377e-05,,,,,,,,
CounterMovementJump,FCNN,0.9190476059913635,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CounterMovementJump,FCNN,0.9059523701667785,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CounterMovementJump,FCNN,0.8869047641754151,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CounterMovementJump,FCNN,0.911904764175415,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CounterMovementJump,FCNN,0.910714304447174,relu,0.5536549140244,104.0,1.07099908e-05,3,0.0004753660264,,,,,,,,
CounterMovementJump,FCNN,0.9023809552192688,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
CounterMovementJump,FCNN,0.8857142806053162,relu,0.3473123598305,63.0,2.85415706e-05,1,0.001640519068,,,,,,,,
