dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
AbnormalHeartbeat,FCNN,0.6634146451950074,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
AbnormalHeartbeat,FCNN,0.6756097555160523,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
AbnormalHeartbeat,FCNN,0.6512195110321045,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
AbnormalHeartbeat,FCNN,0.702439033985138,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
AbnormalHeartbeat,FCNN,0.695121955871582,tanh,0.3633583992103,50.0,0.0002010646935,1,6.709385e-05,,,,,,,,
AbnormalHeartbeat,FCNN,0.44878049492836,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
AbnormalHeartbeat,FCNN,0.5780487835407258,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
AbnormalHeartbeat,FCNN,0.44390243887901304,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
AbnormalHeartbeat,FCNN,0.5414634227752686,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
AbnormalHeartbeat,FCNN,0.48292683362960814,gelu,0.1729053303171,24.0,1.38845551e-05,3,0.0001357952827,,,,,,,,
AbnormalHeartbeat,FCNN,0.7195122122764588,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
AbnormalHeartbeat,FCNN,0.7195122003555298,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
AbnormalHeartbeat,FCNN,0.7317073225975037,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
AbnormalHeartbeat,FCNN,0.7365853786468506,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
AbnormalHeartbeat,FCNN,0.7365853786468506,gelu,0.4877392393243,65.0,0.0001168172668,4,0.0002461600762,,,,,,,,
AbnormalHeartbeat,FCNN,0.7317073225975037,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
AbnormalHeartbeat,FCNN,0.7219512462615967,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
AbnormalHeartbeat,FCNN,0.6317073345184326,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
AbnormalHeartbeat,FCNN,0.6390243887901306,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
AbnormalHeartbeat,FCNN,0.7341463446617127,gelu,0.5270725066208,83.0,1.6405107e-05,4,0.0005345189815,,,,,,,,
