activation,dropout_rate,kernel_size,learning_rate,num_filters,num_layers,pooling,pooling_size,dataset,group_id,repeat_idx,val_acc_1,val_acc_std_1,val_acc_2,val_acc_std_2,val_acc_3,val_acc_std_3,val_acc_4,val_acc_std_4,val_acc_5,val_acc_std_5,val_acc_6,val_acc_std_6,val_acc_7,val_acc_std_7,val_acc_8,val_acc_std_8,val_acc_9,val_acc_std_9,val_acc_10,val_acc_std_10,val_acc_11,val_acc_std_11,val_acc_12,val_acc_std_12,val_acc_13,val_acc_std_13,val_acc_14,val_acc_std_14,val_acc_15,val_acc_std_15,val_acc_16,val_acc_std_16,val_acc_17,val_acc_std_17,val_acc_18,val_acc_std_18,val_acc_19,val_acc_std_19,val_acc_20,val_acc_std_20
elu,0.2992323465523,4,0.0001555839421,45,5,max,1,EigenWorms,07102f5bd4d6e7954ace2a28fc3122e9,0,0.2052884632349014,0.04825448114310751,0.5723076927661895,0.03476463570590718,0.5961538469791412,0.09286689277655703,0.6423076903820037,0.08630310269351041,0.6861538469791413,0.07666302134537259,0.7323076891899108,0.06496470935781112,0.7546153807640075,0.06210080112489759,0.7800000023841858,0.059733130312366226,0.7861538457870483,0.042707890172752026,0.7976923108100891,0.040576466786569086,0.7976923060417175,0.04563814201665639,0.8092307710647584,0.033596107118852754,0.8061538505554198,0.04707415712399833,0.8123076915740967,0.048680821778459414,0.8184615397453309,0.04875672922425524,0.8200000023841858,0.051486768061940434,0.8223076939582825,0.052412216508052833,0.8169230842590333,0.04628187035927018,0.8223076868057252,0.044472577109928274,0.8261538434028625,0.04995559491781822
sigmoid,0.407550027884,6,0.0005432940046,88,4,max,2,EigenWorms,8b38e803db304323f3db3858b9d7bd2a,1,0.19932692557573317,0.07206376328380447,0.28923077404499054,0.07380207040060134,0.4892307710647583,0.23432200741870046,0.617692310810089,0.2300726708610061,0.6738461530208587,0.18613953276835285,0.7930769264698029,0.0860627857685744,0.839230763912201,0.060349079910199374,0.8723076844215394,0.04380226693230365,0.8830769181251525,0.03927974642609307,0.8876922988891602,0.03550147236456347,0.8907692217826844,0.02847192923314263,0.8915384531021118,0.028053201401184353,0.8946153736114502,0.025162196340010698,0.8976922965049743,0.02516219533781917,0.8992307567596434,0.02498520270022939,0.8992307567596434,0.02498520270022939,0.9007692170143127,0.02752083433938215,0.9023076796531677,0.027681619971517017,0.9023076796531677,0.027681619971517017,0.9007692193984985,0.025279503051706814
gelu,0.184699962806,4,0.000314981651,95,3,average,1,EigenWorms,366831733cf14bcf1330a1136a729549,2,0.20471153914928436,0.017455300321484794,0.5369230735301971,0.028986835812419308,0.5546153831481935,0.09284300304109494,0.6107692265510558,0.1330513502253438,0.6646153855323792,0.15079670369436438,0.6861538469791413,0.12315502833524147,0.7115384674072265,0.09862216452835762,0.7261538481712341,0.06887730140164651,0.7323076963424683,0.06048374922223165,0.7515384626388549,0.06036133141343113,0.7715384650230408,0.06375805102561882,0.7699999976158142,0.07036464737734871,0.7738461565971375,0.057653834043571134,0.7746153903007508,0.05114083393011909,0.7753846192359923,0.04877190442385762,0.7800000047683715,0.05475875106302534,0.7807692289352417,0.05425667825870708,0.7830769276618957,0.05943520933664027,0.7846153807640075,0.05652668786936544,0.7876923036575316,0.0616225372961834
tanh,0.0811027551686,9,1.35494661e-05,11,5,average,2,EigenWorms,d5b4fd81bc218d14dd3eae0fd69bd747,3,0.23009615540504455,0.07012279135988178,0.20846154153347016,0.03888231425305223,0.2330769258737564,0.04498520378339359,0.23538461774587635,0.04000739441995148,0.24153846412897112,0.05373615095483549,0.2500000020861626,0.05560320062839332,0.25230769485235216,0.0653619871853587,0.2607692322134972,0.0690917414453775,0.2700000023841858,0.07334969307404894,0.27923077195882795,0.0791317535587185,0.29307692527770995,0.0890615093156698,0.30230769515037537,0.09838187765915016,0.3123076945543289,0.1069133897063456,0.3223076939582825,0.11452887566823422,0.329230771958828,0.121947943939633,0.33923077255487444,0.12272786896657689,0.3453846171498299,0.1268764450966622,0.35384615689516064,0.1321197218115161,0.3623076954483985,0.14265549851635603,0.37076923340559,0.14717758805266823
tanh,0.3479230669662,6,0.0002433855158,111,1,average,1,EigenWorms,c60901eaf57c58522605fef72ca472e5,4,0.19182692557573316,0.014849467437381253,0.7099999976158142,0.06709306256587548,0.8084615421295167,0.045459516475834516,0.8415384531021118,0.04269057529586698,0.8392307615280151,0.03693108270028636,0.8384615325927735,0.03440103775962566,0.8384615278244019,0.032522174377957,0.8415384531021118,0.032453874121811006,0.8423076820373534,0.029542862232216114,0.8469230675697327,0.036121094294954706,0.8484615302085876,0.03190221039123352,0.8461538386344909,0.02929142858076395,0.8461538386344909,0.02929142858076395,0.8461538386344909,0.03728983853097597,0.8446153783798218,0.03974771657958723,0.8438461494445801,0.03880614197148453,0.844615375995636,0.0397477205015494,0.8453846096992492,0.03632528471251267,0.8461538386344909,0.03728983853097597,0.8453846073150635,0.03849997515913269
elu,0.3302288638055,8,2.16507712e-05,45,3,max,1,EigenWorms,cf34fdaa6313b61659b8cc3ab2370f5d,5,0.18951923295855522,0.02393342305469025,0.5676923108100891,0.10808992837563265,0.7607692313194274,0.07699036089273019,0.8300000023841859,0.0575253981706365,0.8607692313194274,0.051198646988904854,0.8823076963424683,0.045475785762839435,0.8946153831481934,0.03326422970199593,0.8961538434028625,0.02678536240069113,0.9015384554862976,0.027547695006449675,0.905384612083435,0.027005363947813096,0.9046153783798218,0.027654886979530665,0.9061538386344911,0.021858882891851,0.9061538386344911,0.021858882891851,0.9099999928474427,0.023012729064699814,0.9076922988891603,0.02175713253933373,0.9076922988891601,0.02608588123799764,0.9076922988891601,0.02608588123799764,0.9076922988891601,0.02608588123799764,0.9076922988891601,0.02608588123799764,0.9092307615280152,0.025162191146834104
gelu,0.0369594439556,10,1.57409835e-05,20,4,max,1,EigenWorms,727061ba1eb1a204007d3387fc422076,6,0.2062500035762787,0.043839722470334345,0.40769230723381045,0.034401043757226954,0.4369230771064759,0.01552817386135842,0.5246153819561005,0.12345494588340394,0.5915384566783904,0.1750401464355712,0.6246153819561004,0.1830987345882451,0.6692307686805725,0.17045014945824272,0.7015384614467621,0.14556053287034346,0.7330769240856171,0.12711524216679365,0.7576923048496246,0.11817147196595915,0.77,0.10267861839960608,0.7784615397453308,0.09838187652318175,0.7900000047683717,0.10563277578169734,0.7984615421295167,0.10716215002568148,0.8015384650230407,0.10563278398520981,0.8084615397453309,0.09964433701287814,0.8100000071525575,0.10079565353427394,0.8169230794906616,0.09732365702442572,0.8246153855323792,0.09901885120368929,0.8215384650230408,0.09427393259868827
tanh,0.1439934396374,9,0.0002061012653,113,1,average,1,EigenWorms,3618dafc43c72d1470e7d6623f4ab761,7,0.19086538657546043,0.03523090536510265,0.6823076915740968,0.05063209623082036,0.8076923084259032,0.04970326404657876,0.8438461518287659,0.03583326983012123,0.8553846120834351,0.031552525090092085,0.8569230699539185,0.03245387525202408,0.8592307591438294,0.03213321938340782,0.8584615278244018,0.03335304305567971,0.8576922988891601,0.032861545675757824,0.8584615278244018,0.03335304305567971,0.8592307591438294,0.03213321938340782,0.8592307591438294,0.03213321938340782,0.8599999904632568,0.03096093123661313,0.8584615278244018,0.03335304305567971,0.8599999904632568,0.03096093123661313,0.8584615278244018,0.03335304305567971,0.8584615278244018,0.03335304305567971,0.8584615278244018,0.03335304305567971,0.8584615278244018,0.03335304305567971,0.8584615278244018,0.03335304305567971
sigmoid,0.3154728035377,10,3.50870128e-05,77,1,max,1,EigenWorms,36570c92833b178a50f3b56539b52c29,8,0.18903846353292467,0.059219959394396816,0.6361538445949554,0.05157288588663817,0.8115384626388549,0.038074977352837575,0.8430769205093384,0.03801665359929377,0.8430769205093384,0.041726774622374355,0.8461538410186767,0.03884424272624224,0.8476923036575318,0.0404852171966392,0.8476923036575318,0.0404852171966392,0.8476923036575318,0.0404852171966392,0.8476923036575318,0.0404852171966392,0.8476923036575317,0.037051052217894946,0.8492307662963867,0.03869161305385346,0.8492307662963867,0.03869161305385346,0.8476923036575317,0.037051052217894946,0.8476923036575317,0.037051052217894946,0.8492307662963867,0.03869161305385346,0.8492307662963867,0.03869161305385346,0.8492307662963867,0.03869161305385346,0.8492307662963867,0.03869161305385346,0.8476923036575317,0.037051052217894946
gelu,0.1698442191575,5,0.0001386811786,52,1,max,2,EigenWorms,30760bef3a3a384cdee217ec85a3eb06,9,0.20067307859659195,0.015094928068666495,0.5923076951503754,0.048115372330867205,0.8299999976158142,0.038113803615433386,0.8653846096992492,0.03440103975882619,0.875384612083435,0.03552230610477611,0.8776922965049744,0.0359157434030643,0.881538450717926,0.03632528439696279,0.8830769109725951,0.03414206000014218,0.8861538338661195,0.037448191480872625,0.8846153736114502,0.03959857799973305,0.8846153736114502,0.03959857799973305,0.8861538338661192,0.04156694075976471,0.8846153736114502,0.03959857799973305,0.8815384507179258,0.0401918446574185,0.8846153712272644,0.039598575105075605,0.8876922941207885,0.03152908059984614,0.8892307567596436,0.03335305405310902,0.8876922965049744,0.03550148037178752,0.8830769109725951,0.03861507608355965,0.8830769109725951,0.03784114958691376
